#{"t_start": 1722677852.5944464, "env_id": "None"}
r,l,t
-3732.090032,48,13.19875
-1557.475176,48,13.241129
-1498.880261,48,13.28469
-1073.475698,48,13.326939
-827.685835,48,13.370522
-967.963477,48,13.413074
-1230.715285,48,13.456419
-824.844981,48,13.49925
-1129.457972,48,13.541943
-916.002236,48,13.585374
-1752.004051,48,13.627786
-596.743232,48,13.671051
-2107.587146,48,13.713163
-1172.358336,48,13.756582
-1123.983326,48,13.799113
-1452.867977,48,13.84297
-1587.937702,48,13.886791
-1030.887534,48,13.929093
-2060.476529,48,13.972463
-1353.120167,48,14.014836
-1195.343364,48,14.0583
-1047.323094,48,14.10068
-606.950531,48,14.142971
-1971.911412,48,14.186334
-1445.980054,48,14.228673
-1030.583439,48,14.272109
-735.523044,48,14.31418
-1244.727487,48,14.357311
-1644.571429,48,14.399954
-1052.812541,48,14.442197
-930.049186,48,14.485538
-818.905455,48,14.528973
-1034.528816,48,14.574006
-1281.044975,48,14.616178
-1791.546492,48,14.65942
-1593.924069,48,14.701714
-1381.009961,48,14.743703
-1897.972584,48,14.787035
-1016.877284,48,14.829367
-1134.381503,48,14.872216
-655.940593,48,14.914545
-1235.575237,48,14.956384
-1424.22078,48,14.999563
-1871.380138,48,15.041483
-1245.452471,48,15.084599
-1800.193653,48,15.126478
-1099.574598,48,15.169651
-961.941131,48,15.212119
-769.877342,48,15.256217
-6254.228777,48,15.299242
-1119.973873,48,15.341165
-2526.854188,48,15.384322
-1187.0741,48,15.426562
-1231.577618,48,15.469594
-1328.019883,48,15.51287
-1186.306814,48,15.555238
-1717.552627,48,15.598724
-997.973363,48,15.640959
-1080.730056,48,15.684399
-1077.630105,48,15.726932
-1177.802767,48,15.769021
-1925.869721,48,15.812535
-639.256979,48,15.854664
-1795.67427,48,15.898469
-764.738647,48,15.940814
-1357.139392,48,15.985587
-1463.830102,48,16.027979
-1416.156209,48,16.070237
-1227.169743,48,16.113518
-678.718206,48,16.155993
-1906.276427,48,16.199188
-1524.692016,48,16.241543
-1641.133417,48,16.284911
-809.186438,48,16.32728
-1188.190301,48,16.369446
-1400.142294,48,16.41316
-791.597172,48,16.455199
-4062.260924,48,16.498774
-1168.747717,48,16.541686
-1544.507274,48,16.585093
-1730.087102,48,16.627472
-967.693314,48,16.669363
-1341.970418,48,16.714182
-1296.828833,48,16.756147
-1352.559336,48,16.799556
-843.777301,48,16.84212
-807.532633,48,16.885544
-970.345205,48,16.928039
-864.26393,48,16.970277
-1123.928137,48,17.013515
-866.393441,48,17.055566
-975.010587,48,17.098437
-1118.060044,48,17.140852
-2007.217107,48,17.183071
-1067.358102,48,17.226506
-1106.877589,48,17.268582
-1543.305341,48,17.31197
-1158.322604,48,17.354447
-1136.41406,48,17.399108
-785.584131,48,17.441592
-1016.945984,48,17.483575
-1868.863403,48,17.528139
-1867.330756,48,17.570107
-1846.117438,48,17.613376
-1471.664493,48,17.655612
-1405.185249,48,17.698397
-1806.576351,48,17.74072
-1026.865418,48,17.78251
-959.684964,48,17.825693
-1120.840534,48,17.868152
-1284.976598,48,17.911636
-974.258001,48,17.953789
-1010.817713,48,17.997015
-827.558856,48,18.039473
-1151.349897,48,18.081451
-1719.926292,64,18.371291
-1114.411196,48,18.415052
-1775.960526,48,18.457629
-951.986063,48,18.501608
-1180.248385,48,18.544558
-1021.682125,48,18.586916
-777.401162,48,18.630241
-1316.395001,48,18.672595
-1029.972336,48,18.715965
-1585.002608,48,18.758257
-1313.206179,48,18.800598
-954.454976,48,18.843557
-1806.181645,48,18.885673
-1702.96505,48,18.928868
-1557.666351,48,18.971162
-1005.44333,48,19.014554
-1144.422198,48,19.058491
-1514.312491,48,19.100868
-1061.040575,48,19.144649
-2775.037058,48,19.186892
-1355.728723,48,19.230423
-1061.909728,48,19.272525
-990.851859,48,19.315691
-1075.295066,48,19.357845
-1645.404842,48,19.400279
-875.20373,48,19.443636
-1139.380355,48,19.485816
-978.620892,48,19.529764
-1295.07834,48,19.572239
-1510.989167,48,19.615492
-785.164874,48,19.657862
-1555.024356,48,19.700067
-1301.447986,48,19.743813
-963.219435,48,19.787935
-976.151347,48,19.83111
-1273.60714,48,19.873748
-1891.967015,48,19.917423
-3592.867837,48,19.959911
-1829.062037,48,20.002091
-1335.592609,48,20.045739
-1349.930459,48,20.088227
-715.078125,48,20.132051
-4256.152711,48,20.174455
-1005.427232,48,20.216665
-1599.991253,48,20.260309
-1546.346369,48,20.302504
-1416.490874,48,20.346394
-945.147502,48,20.389031
-1017.096304,48,20.432199
-1036.233534,48,20.474777
-1369.324434,48,20.519334
-877.977386,48,20.563135
-925.346824,48,20.605442
-1277.603308,48,20.648778
-1577.391329,48,20.690948
-1277.022894,48,20.734286
-1144.66226,48,20.777007
-962.361303,48,20.81953
-1106.592882,48,20.862967
-898.359455,48,20.9055
-1100.936073,48,20.94886
-1312.259643,48,20.991141
-935.30203,48,21.03485
-1688.86856,48,21.077337
-905.255418,48,21.12007
-1219.503219,48,21.163042
-1242.721998,48,21.207177
-1078.406112,48,21.250804
-2056.758957,48,21.293216
-815.371838,48,21.336463
-1181.933727,48,21.379103
-1363.602848,48,21.421488
-1681.304984,48,21.464692
-788.273955,48,21.506754
-1582.144107,48,21.551304
-1195.606734,48,21.593655
-1533.373805,48,21.637615
-909.925808,48,21.680047
-4463.262007,48,21.722498
-1071.554987,48,21.765899
-765.432555,48,21.808108
-914.242063,48,21.851772
-1066.327741,48,21.894189
-978.238997,48,21.939625
-960.279285,48,21.981974
-1489.880507,48,22.024122
-1575.584059,48,22.067605
-757.682697,48,22.10971
-987.688864,48,22.1533
-1128.476441,48,22.195532
-1380.51788,48,22.238714
-1191.887332,48,22.281051
-1469.583491,48,22.323195
-1542.855744,48,22.366611
-842.609114,48,22.409093
-1647.569106,48,22.452591
-1101.699772,48,22.495227
-2055.79823,48,22.538182
-4201.169862,48,22.581697
-1717.031324,48,22.6244
-1137.103541,48,22.669311
-1201.283982,48,22.711722
-767.987387,48,22.755235
-1479.079238,48,22.797788
-1173.559015,48,22.840212
-1798.611634,48,22.883944
-1033.30041,48,22.926336
-825.007315,48,22.969469
-1614.44137,48,23.011712
-1073.376338,48,23.054916
-1041.420172,48,23.097244
-1014.60553,48,23.139766
-1134.244301,48,23.182949
-858.26519,48,23.225534
-2754.12055,48,23.268573
-442.643649,48,23.311037
-627.132505,48,23.356236
-1368.386971,48,23.398705
-1641.568835,48,23.441268
-1368.250416,48,23.484928
-708.535349,48,23.527833
-878.054757,48,23.571484
-1348.122664,48,23.613805
-913.045178,48,23.657112
-633.38267,48,23.699347
-619.682234,48,23.741644
-894.86135,48,23.784664
-812.359157,48,23.827049
-1173.839277,48,23.870337
-1148.688107,48,23.91274
-2021.591141,48,23.954844
-1098.611135,48,23.99835
-1050.467412,48,24.040578
-1693.03511,48,24.085534
-1190.486499,48,24.127892
-1431.154305,48,24.17115
-1996.667522,48,24.21343
-959.567964,48,24.255659
-1000.486278,48,24.2992
-1050.609975,48,24.341745
-782.712831,48,24.385172
-718.394636,48,24.427494
-972.185712,48,24.470613
-864.341567,48,24.513257
-1644.472688,48,24.556338
-737.709587,48,24.599835
-1006.562857,48,24.642324
-1076.484821,48,24.686648
-1108.248758,48,24.729496
-833.49966,48,24.773556
-1297.478743,48,24.818263
-737.835955,48,24.860535
-1430.580021,48,24.904095
-825.270031,48,24.946222
-1251.896339,48,24.989636
-912.828475,48,25.031861
-1127.302479,48,25.075428
-1187.821559,48,25.117945
-1531.927273,48,25.160313
-1105.121447,48,25.203617
-1076.70453,48,25.246049
-1012.720344,48,25.289126
-729.194635,48,25.331232
-776.037325,48,25.374522
-939.85117,48,25.416995
-592.703771,48,25.459229
-1160.729792,48,25.504472
-2751.901759,48,25.547892
-5819.785925,48,25.590659
-973.631506,48,25.632973
-1613.017145,48,25.676434
-2167.676562,48,25.718812
-1285.975137,48,25.761005
-614.584745,48,25.804691
-1188.735332,48,25.846958
-1518.575201,48,25.890341
-1020.516509,48,25.935229
-1620.199203,48,25.979882
-1068.908968,48,26.023021
-985.953561,48,26.06583
-1231.904738,48,26.110029
-1103.856095,48,26.152976
-1472.608293,48,26.196421
-4943.915113,48,26.240251
-1063.87568,48,26.283591
-997.300513,48,26.325966
-865.663803,48,26.368362
-1545.419198,48,26.412336
-797.224944,48,26.45467
-540.087009,48,26.498065
-964.290558,48,26.541196
-884.088227,48,26.583483
-1045.07817,48,26.627291
-802.08316,48,26.669635
-905.225222,48,26.712968
-934.753328,48,26.755326
-1650.318418,48,26.798514
-1628.832064,48,26.84083
-808.363584,48,26.883345
-1862.689895,48,26.926549
-1578.922874,48,26.970482
-1277.805901,48,27.013762
-695.581614,48,27.056159
-809.649689,48,27.09923
-2873.887699,48,27.141627
