#{"t_start": 1722596539.8707263, "env_id": "None"}
r,l,t
-998.652995,48,5.101718
-2008.012322,48,5.143906
-1487.070677,48,5.187216
-1013.535145,48,5.230865
-1264.94585,48,5.274376
-1291.395601,48,5.316513
-1228.306005,48,5.358771
-1649.202591,48,5.402324
-1198.314573,48,5.4449
-1277.071276,48,5.488324
-1078.449847,48,5.530143
-1856.967753,48,5.573314
-1253.262754,48,5.61571
-1336.769911,48,5.658412
-1671.021048,48,5.702123
-2833.810657,48,5.744153
-1855.019388,48,5.789124
-1430.548511,48,5.831614
-1214.974455,48,5.874765
-1709.831014,48,5.917978
-845.945828,48,5.960425
-1449.254313,48,6.004034
-4897.211539,48,6.046084
-1148.419804,48,6.089076
-5184.05972,48,6.131922
-1276.320894,48,6.174121
-1874.642304,48,6.218161
-1739.357325,48,6.260463
-2048.104823,48,6.303695
-1243.608401,48,6.346528
-1033.798738,48,6.390121
-3793.061012,48,6.432459
-1437.662534,48,6.474294
-1155.275813,48,6.519488
-1598.693003,48,6.56179
-2067.018309,48,6.60554
-1487.412756,48,6.647704
-1475.34471,48,6.690787
-1249.368298,48,6.732807
-1893.036595,48,6.774844
-990.63724,48,6.818987
-1296.024624,48,6.861463
-1181.233219,48,6.904757
-4004.181184,48,6.946819
-1225.859876,48,6.990265
-1247.476791,48,7.032937
-4035.737503,48,7.075177
-1342.469408,48,7.118407
-1230.099884,48,7.160438
-1314.153733,48,7.205684
-1533.715811,48,7.248514
-1649.065474,48,7.292362
-1928.76911,48,7.334671
-4372.359519,48,7.376646
-2133.584152,48,7.420059
-1503.646617,48,7.461995
-1297.569731,48,7.506093
-1426.685338,48,7.548279
-1515.882728,48,7.590439
-3608.049763,48,7.633793
-939.834022,48,7.676088
-1208.079023,48,7.71939
-1660.349479,48,7.761795
-1234.115285,48,7.804976
-718.079611,48,7.847226
-1536.180319,48,7.888995
-2102.122188,48,7.933856
-1875.61452,48,7.976543
-1786.328969,48,8.020207
-2172.176905,48,8.062407
-1907.255081,48,8.106081
-1907.110362,48,8.14846
-1149.051118,48,8.191085
-1362.158287,48,8.235077
-1208.861767,48,8.277208
-1910.848805,48,8.320341
-1307.795487,48,8.362357
-1466.21894,48,8.405965
-997.385701,48,8.448701
-1821.887268,48,8.490844
-1341.985166,48,8.534413
-1770.666911,48,8.576805
-1587.871,48,8.620104
-1207.52694,48,8.664538
-982.763292,48,8.707872
-6596.613194,48,8.750099
-953.664925,48,8.791956
-1129.225751,48,8.835615
-1851.836233,48,8.878183
-4056.973485,48,8.921096
-2103.795455,48,8.963299
-2199.880443,64,9.252199
-1922.096855,48,9.294527
-1289.950431,48,9.338605
-2638.978039,48,9.380969
-1732.320628,48,9.424497
-1216.391626,48,9.466995
-1275.204895,48,9.509497
-1591.336138,48,9.558544
-1266.755899,48,9.602439
-2712.141793,48,9.646085
-1765.081836,48,9.688218
-2257.767761,48,9.731328
-1380.460184,48,9.773557
-1660.216007,48,9.817515
-1323.493306,48,9.859905
-1080.486132,48,9.9021
-5506.305139,48,9.945289
-1683.912065,48,9.98754
-1130.317481,48,10.031905
-1165.845758,48,10.074361
-4122.47751,48,10.116647
-2539.149168,48,10.160223
-2108.53237,48,10.20292
-1095.123028,48,10.248049
-1369.593329,48,10.290414
-1645.177993,48,10.335551
-1207.196233,48,10.377807
-998.59328,48,10.420677
-676.895926,48,10.464344
-1418.923504,48,10.507027
-1992.837817,48,10.55057
-6202.296611,48,10.59291
-995.420401,48,10.636257
-1843.038947,48,10.678704
-1314.747036,48,10.721467
-897.665822,48,10.765276
-1768.455297,48,10.807346
-1449.422018,48,10.850813
-1388.559615,48,10.893181
-958.284241,48,10.936881
-1352.156635,48,10.979114
-4301.083148,48,11.022918
-1678.015442,48,11.066332
-1655.278673,48,11.108664
-639.267284,48,11.152115
-938.93819,48,11.194747
-1637.384209,48,11.239094
-1531.251146,48,11.281478
-1645.946316,48,11.323449
-1677.383907,48,11.366943
-1738.748219,48,11.40986
-1267.254127,48,11.452998
-1160.313441,48,11.495416
-1501.973522,48,11.538522
-1234.101042,48,11.580932
-1159.401012,48,11.623348
-1966.28545,48,11.666946
-814.392446,48,11.709197
-1458.636602,48,11.754036
-1040.659341,48,11.796047
-1828.259661,48,11.838389
-1962.467397,48,11.882767
-1439.164022,48,11.925187
-869.403485,48,11.968741
-2057.206269,48,12.010876
-1606.926451,48,12.053946
-1018.655429,48,12.096839
-1383.419535,48,12.139212
-3214.805811,48,12.182674
-1677.828211,48,12.225346
-1535.529805,48,12.269223
-1733.770567,48,12.311826
-1758.422256,48,12.355297
-1237.730622,48,12.397778
-1827.449589,48,12.440281
-865.35034,48,12.485088
-1977.145772,48,12.527177
-777.483489,48,12.571534
-689.758907,48,12.613904
-1367.039595,48,12.657467
-1369.514919,48,12.699891
-1185.371517,48,12.742168
-2154.412257,48,12.786292
-1102.47886,48,12.82921
-1034.594674,48,12.872769
-1498.494783,48,12.915183
-2131.076864,48,12.958493
-1777.485263,48,13.001221
-1509.39151,48,13.043513
-1459.902962,48,13.08705
-940.999548,48,13.129099
-1581.080882,48,13.173872
-1533.699633,48,13.216254
-1166.043334,48,13.261099
-1172.251794,48,13.303633
-727.791365,48,13.345434
-1682.052983,48,13.389085
-803.000935,48,13.431471
-1044.641412,48,13.475291
-1313.100962,48,13.517822
-1302.833274,48,13.561285
-829.572771,48,13.60373
-1844.543959,48,13.645852
-1124.030548,48,13.689597
-822.649507,48,13.731865
-1971.125073,48,13.77548
-2659.527738,48,13.817911
-1592.945755,48,13.860209
-1075.447464,48,13.904839
-1463.561891,48,13.947296
-1287.68145,48,13.990722
-820.177466,48,14.033043
-1024.609686,48,14.076126
-1866.236548,48,14.118343
-1176.382748,48,14.161087
-1265.494489,48,14.204564
-1007.171184,48,14.247998
-1118.324923,48,14.291269
-1085.689278,48,14.333504
-2137.751857,48,14.377259
-3000.165884,48,14.420063
-1213.745202,48,14.462052
-1290.202153,48,14.505623
-930.432935,48,14.547727
-1355.965908,48,14.591202
-1033.698655,48,14.635681
-1711.036813,48,14.678868
-1101.601824,48,14.721166
-2086.787312,48,14.763088
-1647.889409,48,14.806483
-1965.65994,48,14.849051
-1153.93867,48,14.89248
-1913.413043,48,14.934803
-1793.259562,48,14.977979
-1773.368244,48,15.020206
-1091.964253,48,15.062334
-830.593671,48,15.111666
-1848.927144,48,15.159109
-1897.504514,48,15.207951
-1189.706946,48,15.256066
-1174.618898,48,15.303552
-1142.978235,48,15.347565
-1560.178329,48,15.390974
-1190.536917,48,15.433533
-790.436415,48,15.47563
-1482.997948,48,15.519409
-763.732316,48,15.562172
-1147.412215,48,15.605937
-2006.797097,48,15.648174
-1013.213336,48,15.690832
-1360.022616,48,15.732855
-1247.079536,48,15.77546
-1279.424465,48,15.819117
-1353.099218,48,15.86143
-1745.719759,48,15.904901
-1404.563119,48,15.947334
-868.413502,48,15.991396
-1715.039723,48,16.034159
-1009.676952,48,16.07822
-1424.232908,48,16.121576
-1371.907241,48,16.163894
-1319.457312,48,16.207186
-907.794712,48,16.250751
-988.026837,48,16.294255
-893.079145,48,16.336679
-1668.121609,48,16.379006
-1201.216482,48,16.422552
-1572.577352,48,16.465464
-1119.648929,48,16.509126
-1091.886448,48,16.551489
-1234.14014,48,16.594939
-1150.043238,48,16.637537
-1357.538482,48,16.680374
-1819.535402,48,16.724047
-1317.432659,48,16.766087
-1144.106464,48,16.811375
-1165.868029,48,16.853806
-1421.171614,48,16.896562
-990.423912,48,16.939275
-1457.99912,48,16.981571
-4125.809718,48,17.024844
-1537.251036,48,17.067307
-993.502324,48,17.110482
-2187.78183,48,17.153416
-728.649761,48,17.195794
-1716.082595,48,17.2397
-1313.151627,48,17.282345
-712.340123,48,17.325637
-969.829103,48,17.368578
-1329.50289,48,17.41207
-1244.385979,48,17.454335
-1306.77891,48,17.49823
-703.611728,48,17.541585
-961.418247,48,17.583812
-1034.349658,48,17.627981
-1612.286724,48,17.670367
-1615.876575,48,17.713328
-1303.42924,48,17.755675
-984.842368,48,17.79807
-654.31038,48,17.842183
-1507.782522,48,17.884375
-1072.635447,48,17.927548
-1547.158863,48,17.969832
-1449.252251,48,18.013579
-775.294894,48,18.056557
-1576.463115,48,18.098865
-1793.016327,48,18.142394
-1286.932375,48,18.184724
-2391.12241,64,18.474663
-1048.611231,48,18.518784
-1206.839394,48,18.561468
-1099.697763,48,18.604028
-916.776535,48,18.64768
-1641.678144,48,18.690277
-1472.835414,48,18.733676
-869.437908,48,18.77687
-979.214383,48,18.820217
-1155.127267,48,18.862792
-722.840612,48,18.905129
-1015.314734,48,18.948193
-1010.656655,48,18.991016
-882.786886,48,19.03437
-1074.282752,48,19.076464
-895.455382,48,19.118852
-1635.128478,48,19.163997
-1157.296327,48,19.206522
-1163.947577,48,19.250584
-1528.335273,48,19.292889
-1188.030105,48,19.336619
-1112.200854,48,19.378933
-993.875711,48,19.420841
-1778.975003,48,19.464926
-1011.841877,48,19.507295
-1255.409735,48,19.550704
-1580.641955,48,19.592861
-1474.969702,48,19.636187
-917.776566,48,19.679076
-612.978222,48,19.721935
-1582.836473,48,19.76566
-743.382946,48,19.807837
-1118.472612,48,19.851535
-2091.289085,48,19.896103
-907.206355,48,19.94008
-1277.935096,48,19.982518
-1493.062317,48,20.024798
-844.525455,48,20.068208
-1083.254906,48,20.110646
-1380.428345,48,20.154982
-1113.160484,48,20.197269
-1171.029077,48,20.24122
-1197.102064,48,20.28424
-1354.591501,48,20.326278
-1127.210049,48,20.37034
-935.421725,48,20.412598
-1010.418191,48,20.455953
-1306.82186,48,20.498003
-905.250822,48,20.541276
-1570.13088,48,20.584266
-1253.196888,48,20.628352
-1233.509251,48,20.671521
-766.799186,48,20.71351
-1996.389265,48,20.756983
-1514.4194,48,20.799257
-1054.016111,48,20.842987
-1098.936018,48,20.885712
-1278.705609,48,20.927837
-856.791222,48,20.971261
-1067.374491,48,21.013216
-1148.708539,48,21.057023
-778.021224,48,21.099364
-1054.481396,48,21.141932
-801.945633,48,21.18565
-1592.397879,48,21.227991
-987.268049,48,21.27281
-1793.765741,48,21.316712
-2878.54339,48,21.360356
-1215.49233,48,21.402673
-1042.138003,48,21.445705
-724.916195,48,21.489183
-1165.776213,48,21.532406
-1306.47541,48,21.575927
-1526.123603,48,21.618188
-1348.187979,48,21.661228
-817.304919,48,21.703544
-816.073682,48,21.746168
-864.659232,48,21.789783
-1382.213208,48,21.832123
-1307.105151,48,21.875736
-1937.641247,48,21.918134
-858.950836,48,21.962281
-847.461681,48,22.005008
-1241.981108,48,22.049249
-758.223766,48,22.092463
-822.54884,48,22.134782
-1367.015849,48,22.178303
-1282.945939,48,22.221391
-1356.391349,48,22.265617
-2159.29718,48,22.308033
-1257.960237,48,22.350495
-833.717877,48,22.393791
-1259.589157,48,22.436872
-1631.644132,48,22.480192
-795.09759,48,22.52267
-2418.353265,48,22.566363
-1468.952682,48,22.60904
-862.70721,48,22.651886
-1636.59853,48,22.695489
-1234.534088,48,22.737889
-1078.722754,48,22.783415
-1682.628501,48,22.825856
-895.467044,48,22.869087
-1629.145606,48,22.911926
-1240.183404,48,22.954328
-921.594593,48,22.997742
-680.877268,48,23.039938
-1441.93674,48,23.083073
-1153.925188,48,23.12588
-737.686038,48,23.169259
-637.518568,48,23.211693
-1106.472803,48,23.254431
-1035.554822,48,23.298316
-754.591667,48,23.341415
-595.461853,48,23.385037
-1121.459466,48,23.427508
-933.479212,48,23.472626
-763.598395,48,23.514756
-957.732625,48,23.557456
-1022.263157,48,23.601608
-1559.699544,48,23.644026
-1071.712371,48,23.687299
-858.02474,48,23.72968
-1185.328989,48,23.772056
-2214.33068,48,23.816044
-905.178501,48,23.858329
-1011.196408,48,23.901943
-615.873068,48,23.944087
-1157.10224,48,23.987369
-1901.372421,48,24.030341
-1251.099179,48,24.072842
-1413.850764,48,24.11636
-1380.576596,48,24.158601
-1341.538822,48,24.203648
-948.984973,48,24.245972
-2900.982143,48,24.290645
-2006.333765,48,24.332899
-1385.704034,48,24.37538
-529.364792,48,24.418936
-863.524172,48,24.461321
-930.289509,48,24.505601
-783.339117,48,24.548012
-831.758042,48,24.591366
-1702.652376,48,24.633574
-1254.154996,48,24.675897
-1092.551707,48,24.719714
-986.221991,48,24.76212
-1472.554383,48,24.805523
-1100.577256,48,24.84787
-834.736102,48,24.890879
-1195.80283,48,24.934826
-1358.075364,48,24.977813
-2071.653323,48,25.021128
-5195.323312,48,25.063147
-1142.213008,48,25.106152
-1233.61462,48,25.148415
-1457.277526,48,25.212155
-666.864795,48,25.26124
-1598.45112,48,25.304998
-773.161463,48,25.347275
-1376.071771,48,25.390115
-956.888883,48,25.43558
-1040.338425,48,25.478777
-1417.378129,48,25.52234
-1441.161163,48,25.5646
-1504.397156,48,25.60805
-3622.099921,48,25.652941
-1143.287407,48,25.696303
-864.183148,48,25.738699
-1042.606612,48,25.78119
-1139.50361,48,25.824436
-1030.174587,48,25.867146
-1033.665784,48,25.911065
-1103.104384,48,25.953757
-1357.494814,48,25.996201
-1626.236414,48,26.039668
-924.505218,48,26.08194
-5635.425611,48,26.126488
-988.910083,48,26.168673
-854.500311,48,26.212033
-1725.866396,48,26.254731
-1222.277011,48,26.297755
-1124.3854,48,26.342011
-1561.536361,48,26.386366
-1644.928499,48,26.430244
-926.906802,48,26.473121
-1124.13634,48,26.516703
-443.127816,48,26.560526
-931.115461,48,26.603192
-925.484865,48,26.647073
-3943.998173,48,26.689216
-2187.649986,48,26.732879
-1705.77699,48,26.775151
-1897.411707,48,26.819276
-1049.525373,48,26.862141
-913.448624,48,26.904509
-1931.270935,48,26.948165
-1397.396657,48,26.990564
-1329.485922,48,27.034874
-1796.868629,48,27.077278
-608.485081,48,27.122568
-985.662922,48,27.165343
-1136.261767,48,27.207278
-1068.675283,48,27.251593
-1320.279213,48,27.294738
-964.896814,48,27.3382
-1351.315907,48,27.380467
-889.350988,48,27.423974
-2321.421789,64,27.706071
-900.543313,48,27.749964
-1311.156048,48,27.792368
-2240.899942,48,27.836041
-761.101726,48,27.87831
-630.320973,48,27.921417
-1160.780547,48,27.964857
-1457.533271,48,28.007448
-1045.88543,48,28.052744
-687.362644,48,28.095046
-1170.096214,48,28.138435
-894.669613,48,28.181591
-571.256388,48,28.225327
-778.710116,48,28.267895
-2838.568167,48,28.310411
-886.181,48,28.353798
-932.153898,48,28.396517
-352.170666,48,28.440342
-1004.236473,48,28.482965
-939.178262,48,28.525356
-1171.153263,48,28.56883
-1190.476343,48,28.611488
-1187.610404,48,28.655868
-4958.986645,48,28.698342
-1027.930054,48,28.74154
-1593.452595,48,28.786302
-1199.03032,48,28.831043
-1747.423291,48,28.87419
-1055.981725,48,28.916268
-1480.894496,48,28.959775
-1231.531657,48,29.001822
-1500.379082,48,29.045225
-2027.880927,48,29.088364
-1000.922989,48,29.130991
-682.0516,48,29.174392
-5696.39917,48,29.21684
-5030.424335,48,29.260512
-1146.77823,48,29.303647
-722.428512,48,29.348123
-1066.658398,48,29.390992
-901.819781,48,29.433117
-11828.07312,48,29.47812
-1620.52759,48,29.520595
-1532.593291,48,29.564633
-1126.126484,48,29.607062
-1696.733314,48,29.650653
-1180.973112,48,29.693045
-1047.756034,48,29.735257
-932.046017,48,29.779414
-1280.090427,48,29.821545
-895.996912,48,29.865284
-5946.300691,48,29.907365
-1168.392425,48,29.950824
-1103.26159,48,29.993402
-3793.792471,48,30.036434
-887.534564,48,30.080279
-1162.281505,48,30.122241
-1125.157555,48,30.165843
-685.586674,48,30.209781
-1233.963969,48,30.254169
-1041.021529,48,30.297403
-3806.784084,48,30.339846
-3990.471523,48,30.383386
-866.374713,48,30.425519
-880.194223,48,30.469823
-748.568749,48,30.512351
-5956.663933,48,30.555376
-899.860483,48,30.597603
-3131.654336,48,30.639729
-677.753179,48,30.683034
-902.527973,48,30.725913
-1152.171014,48,30.769396
-1253.788705,48,30.811725
-961.407026,48,30.85523
-1325.314178,48,30.897635
-832.461702,48,30.942617
-570.145822,48,30.986284
-2172.992011,48,31.028669
-658.733198,48,31.072845
-906.411446,48,31.116072
-1218.82667,48,31.160433
-1277.185077,48,31.202884
-6240.486264,48,31.244969
-3095.311412,48,31.288928
-742.410206,48,31.331304
-643.685,48,31.37433
-4409.666882,48,31.417145
-1233.156243,48,31.460598
-911.741689,48,31.503061
-1027.092668,48,31.545562
-1621.632892,48,31.588874
-676.751708,48,31.633625
-743.77914,48,31.677388
-1089.477652,48,31.719825
-881.364219,48,31.762286
-802.048281,48,31.805316
-5395.21041,48,31.848135
-935.047338,48,31.891648
-1182.976422,48,31.933922
-3863.22798,48,31.977196
-611.637728,48,32.019454
-1069.931773,48,32.061301
-1044.405526,48,32.105501
-784.431976,48,32.148031
-833.974339,48,32.192876
-1155.606927,48,32.235172
-744.470425,48,32.278418
-531.830247,48,32.321917
-1425.380705,48,32.366055
-1589.380167,48,32.409676
-1567.435913,48,32.452185
-512.120737,48,32.495145
-1431.44689,48,32.53767
-625.522813,48,32.581261
-5014.77756,48,32.623672
-1188.922584,48,32.666044
-1172.855404,48,32.709321
-997.661521,48,32.751749
-848.99123,48,32.796073
-1170.722703,48,32.838374
-1910.785732,48,32.881749
-562.40229,48,32.923878
-975.780447,48,32.96598
-1162.68738,48,33.009766
-3982.122797,48,33.051933
-1217.497632,48,33.096797
-503.28774,48,33.139047
-1648.155912,48,33.182106
-523.868346,48,33.224835
-1357.650168,48,33.267344
-1302.514428,48,33.311443
-638.465988,48,33.353843
-1348.876408,48,33.397388
-721.695315,48,33.439724
-1127.093195,48,33.484294
-651.340186,48,33.526762
-1223.107692,48,33.568884
-540.20088,48,33.612682
-902.400841,48,33.655276
-668.036896,48,33.699695
-1461.953903,48,33.74215
-1427.399811,48,33.787149
-1254.8466,48,33.829352
-3605.459142,48,33.871461
-1238.010741,48,33.915339
-1163.578868,48,33.957811
-4002.868247,48,34.001124
-5681.166921,48,34.043586
-936.824876,48,34.085727
-491.80159,48,34.128854
-894.353355,48,34.17185
-1322.056018,48,34.215483
-4821.144448,48,34.2581
-1768.450508,48,34.302047
-811.805679,48,34.344681
-634.832541,48,34.387209
-613.90811,48,34.430925
-1215.965251,48,34.473042
-583.114126,48,34.518306
-1009.76458,48,34.560938
-1700.198799,48,34.604955
-1086.89142,48,34.647683
-1036.315362,48,34.689699
-769.551664,48,34.733229
-1086.749127,48,34.775486
-626.667523,48,34.818671
-1043.975787,48,34.861713
-1178.184994,48,34.905013
-987.881984,48,34.947485
-1030.738936,48,34.989523
-462.637919,48,35.033072
-875.901903,48,35.075839
-771.613979,48,35.119328
-1175.204774,48,35.161702
-1463.098961,48,35.205006
-1053.991712,48,35.249115
-722.757494,48,35.292163
-1744.660052,48,35.336229
-1607.123017,48,35.378499
-817.969287,48,35.42206
-794.094288,48,35.464507
-921.117345,48,35.508013
-1607.727236,48,35.555273
-1869.712443,48,35.602983
-945.285667,48,35.651882
-846.891402,48,35.699485
-466.410135,48,35.745191
-871.584991,48,35.787895
-2418.177758,48,35.831583
-785.864138,48,35.874022
-832.605152,48,35.916851
-5897.21795,48,35.961021
-1033.236948,48,36.003961
-1233.058094,48,36.047476
-1065.814963,48,36.089592
-437.623499,48,36.133268
-533.539791,48,36.17527
-652.9937,48,36.218824
-604.920782,48,36.261332
-1110.495022,48,36.30455
-1173.265747,48,36.348225
-1243.421508,48,36.391249
-668.630777,48,36.435636
-651.863096,48,36.478637
-930.251982,48,36.522259
-784.745711,48,36.564813
-2551.254366,48,36.606886
-739.274654,48,36.65009
-329.958627,64,36.934019
-484.803534,48,36.976503
-1475.212244,48,37.018862
-1072.181407,48,37.062519
-993.865455,48,37.105109
-5858.235163,48,37.149701
-1319.317414,48,37.192206
-1432.255124,48,37.235778
-644.685044,48,37.278598
-503.80955,48,37.321337
-637.282008,48,37.365547
-907.434257,48,37.407954
-2550.555141,48,37.451884
-740.011406,48,37.494365
-1000.934829,48,37.537725
-515.009353,48,37.579901
-654.652791,48,37.624771
-917.002203,48,37.668348
-782.053198,48,37.710467
-5449.893655,48,37.754035
-4744.981433,48,37.796315
-8422.773443,48,37.840776
-1287.737543,48,37.883136
-1135.973374,48,37.925586
-3754.740971,48,37.969306
-893.799824,48,38.011662
-952.821589,48,38.055855
-4648.890551,48,38.098305
-601.76567,48,38.14158
-3615.456924,48,38.184064
-4556.615639,48,38.226161
-873.774698,48,38.269519
-1102.071236,48,38.313379
-1051.299671,48,38.358735
-705.747112,48,38.401074
-462.272193,48,38.44415
-543.284898,48,38.486055
-1054.424613,48,38.529198
-825.954585,48,38.57263
-415.057162,48,38.615084
-2644.743115,48,38.658575
-776.285873,48,38.700976
-541.150815,48,38.745115
-775.463276,48,38.787823
-494.481883,48,38.829877
-872.789804,48,38.873467
-510.786962,48,38.915936
-363.6714,48,38.959525
-846.805665,48,39.007753
-3098.687907,48,39.056529
-1006.375503,48,39.105824
-1199.208621,48,39.151617
-1394.301032,48,39.195123
-1943.638334,48,39.238013
-816.318531,48,39.281811
-1080.597116,48,39.325028
-7321.704704,48,39.368027
-800.137671,48,39.410429
-430.956868,48,39.454865
-502.747793,48,39.498464
-394.243058,48,39.540986
-1490.329783,48,39.584534
-566.163179,48,39.626708
-324.617004,48,39.670554
-332.931576,48,39.713041
-6530.9027,48,39.756143
-903.9236,48,39.799909
-9553.874405,48,39.84229
-846.274286,48,39.885972
-306.873509,48,39.928578
-904.346632,48,39.972228
-835.090331,48,40.014584
-4465.350301,48,40.058027
-643.825883,48,40.100284
-3519.828277,48,40.145516
-5489.694306,48,40.190144
-600.226736,48,40.232525
-4576.240207,48,40.276263
-566.03815,48,40.318945
-1926.631052,48,40.363014
-377.806663,48,40.405312
-454.930378,48,40.447534
-781.442913,48,40.491802
-641.126172,48,40.536494
-5295.755617,48,40.580556
-2510.68284,48,40.622996
-5607.583179,48,40.666544
-1089.646291,48,40.70886
-2533.964806,48,40.751236
-345.877946,48,40.794224
-586.326496,48,40.837198
-577.603563,48,40.880365
-2806.924967,48,40.922715
-890.862615,48,40.965023
-8269.644338,48,41.008403
-2875.390382,48,41.051522
-489.978924,48,41.094999
-899.224721,48,41.137254
-673.080132,48,41.180368
-1038.6466,48,41.222714
-492.83463,48,41.267653
-1514.593973,48,41.312068
-810.075707,48,41.354928
-622.746694,48,41.399241
-987.741846,48,41.442419
-1041.775701,48,41.486087
-871.072398,48,41.529669
-1244.654266,48,41.572147
-588.28992,48,41.615326
-1104.55427,48,41.658057
-796.587094,48,41.701518
-1152.781391,48,41.744662
-1005.83112,48,41.78844
-1295.325736,48,41.830928
-893.924648,48,41.873337
-3511.658583,48,41.916962
-1130.535233,48,41.961888
-6762.253959,48,42.006284
-500.649507,48,42.049018
-1112.108614,48,42.092521
-347.293137,48,42.135161
-3835.067974,48,42.177769
-8578.235563,48,42.221694
-803.370775,48,42.263859
-848.588676,48,42.307459
-1215.750944,48,42.349926
-566.685588,48,42.393445
-811.606569,48,42.43673
-6946.708508,48,42.479464
-561.956498,48,42.522934
-992.046966,48,42.56511
-795.587772,48,42.609318
-506.710249,48,42.652329
-1161.942645,48,42.697614
-5449.881238,48,42.740061
-975.277524,48,42.7824
-1066.938992,48,42.825854
-1226.84703,48,42.868309
-445.773367,48,42.912371
-720.466701,48,42.954829
-423.364675,48,42.99802
-1396.372724,48,43.040475
-900.603139,48,43.082286
-716.361099,48,43.126225
-603.330638,48,43.168905
-1032.95467,48,43.212333
-864.657784,48,43.254824
-1310.3251,48,43.298253
-1829.318813,48,43.341637
-788.304469,48,43.3839
-839.43802,48,43.429439
-680.127805,48,43.471989
-278.347778,48,43.515461
-1349.942101,48,43.558204
-537.540605,48,43.602117
-751.060057,48,43.644383
-811.488357,48,43.686325
-2788.119512,48,43.729591
-653.786387,48,43.772063
-1051.406352,48,43.81592
-533.547992,48,43.8583
-433.744065,48,43.901796
-727.163427,48,43.943999
-724.673428,48,43.98624
-955.2272,48,44.030301
-1996.131363,48,44.072839
-5313.102884,48,44.117596
-898.859438,48,44.160111
-922.260214,48,44.201828
-971.734028,48,44.245534
-3080.962472,48,44.288267
-6058.525991,48,44.332003
-1065.227938,48,44.374494
-1071.315303,48,44.417471
-946.120573,48,44.46011
-463.944834,48,44.504128
-440.092381,48,44.547771
-844.145422,48,44.590041
-1055.121999,48,44.633322
-5709.309358,48,44.675519
-848.681682,48,44.719721
-3339.294276,48,44.76223
-779.225339,48,44.804369
-728.901731,48,44.849698
-692.560117,48,44.892019
-510.470145,48,44.935928
