#{"t_start": 1722158400.1516216, "env_id": "None"}
r,l,t
-2.54897805065773e+17,500,1.297633
-2.038331036620687e+17,500,1.894558
-2.24968621847028e+17,500,3.418782
-9.352785858293906e+16,500,4.775187
