#{"t_start": 1722675385.274715, "env_id": "None"}
r,l,t
-697.522121,48,56.487229
-1142.657179,48,56.517408
-668.698548,48,56.779809
-830.95486,48,56.811797
-611.096889,48,56.84068
-670.430923,48,57.100672
-681.827371,48,57.12971
-851.117715,48,57.406613
-1176.131207,48,57.436073
-695.015002,48,57.465626
-820.566446,48,57.730196
-780.90194,48,57.760779
-1329.092546,48,57.789768
-653.276019,48,58.046343
-975.591178,48,58.076076
-726.554435,48,58.334047
-1392.170485,48,58.363204
-812.042557,48,58.392231
-883.069355,48,58.649419
-1011.894414,48,58.6802
-429.506646,48,58.709027
-503.048113,48,58.964187
-566.462173,48,58.993125
-1235.254655,48,59.257363
-609.391807,48,59.28647
-411.92242,48,59.315723
-431.158923,48,59.575694
-632.653239,48,59.60632
-873.483889,48,59.636292
-909.548953,48,59.906653
-980.601904,48,59.93686
-451.847293,48,60.1989
-770.613562,48,60.22902
-674.195856,48,60.257933
-527.787535,48,60.520195
-668.098027,48,60.551919
-693.007253,48,60.580785
-483.058305,48,60.84107
-371.55441,48,60.870076
-340.30511,48,61.132288
-931.426235,48,61.162642
-1158.774538,48,61.191641
-1095.813151,48,61.453736
-1089.821715,48,61.484566
-855.154297,48,61.513504
-710.822257,48,61.771556
-1070.029866,48,61.800483
-574.741449,48,62.068267
-405.688404,48,62.097936
-1027.776715,48,62.127199
-919.923877,48,62.387718
-958.785046,48,62.418328
-570.115613,48,62.447188
-800.643491,48,62.739865
-767.976157,48,62.770988
-642.950818,48,63.031597
-779.546065,48,63.061875
-576.660488,48,63.091758
-820.670035,48,63.348979
-1073.851552,48,63.381241
-1036.006223,48,63.410159
-640.276389,48,63.683722
-1160.846618,48,63.712624
-449.572468,48,63.972161
-1534.305355,48,64.001337
-977.02919,48,64.030367
-777.353897,48,64.291489
-362.084839,48,64.322153
-538.523873,48,64.351047
-826.703232,48,64.620749
-1261.752563,48,64.649842
-1236.352843,48,64.905761
-687.312563,48,64.934899
-1212.958934,48,64.963891
-897.75476,48,65.224294
-1087.538132,48,65.261897
-1180.870204,48,65.291785
-1172.732554,48,65.568962
-1464.521153,48,65.598909
-604.183675,48,65.869717
-741.285711,48,65.89977
-1171.306064,48,65.928823
-767.503386,48,66.193336
-631.439147,48,66.224144
-2511.406575,48,66.252999
-888.507935,48,66.512988
-635.169738,48,66.541922
-854.801108,48,66.800014
-1200.360984,48,66.829435
-588.287855,48,66.858475
-774.103934,48,67.117923
-831.33463,48,67.148479
-689.525713,48,67.177204
-742.750111,48,67.436462
-783.327494,48,67.465428
-720.489705,48,67.723638
-774.404235,48,67.752839
-1399.085232,48,67.781736
-808.181589,48,68.068995
-987.435708,48,68.100227
-1079.785091,48,68.130311
-1407.4845,48,68.396788
-939.671359,48,68.426828
-1166.218283,48,68.689071
-958.445081,48,68.71929
-929.388451,48,68.74825
-702.960602,48,69.014581
-564.545895,48,69.046314
-719.651699,48,69.075195
-758.345927,48,69.334154
-649.303245,48,69.363242
-866.076068,48,69.621704
-643.422887,48,69.652048
-1170.605747,48,69.681096
-744.761561,48,69.940717
-900.601737,48,69.971343
-1119.080754,48,70.000258
-1616.819923,48,70.263688
-787.100657,48,70.292614
-504.699119,48,70.554284
-590.829179,48,70.583317
-722.395289,48,70.612456
-939.225099,48,70.868921
-935.130716,48,70.899736
-1213.537048,48,70.928806
-504.863152,48,71.184757
-833.376919,48,71.213784
-587.838713,48,71.47127
-485.621777,48,71.500431
-819.644654,48,71.529413
-755.538986,48,71.792305
-929.404166,64,72.087225
-1148.565613,48,72.353212
-682.762463,48,72.382835
-426.698718,48,72.412022
-426.780931,48,72.675096
-643.124605,48,72.704277
-912.618944,48,72.733357
-707.714996,48,72.992571
-887.960392,48,73.023313
-535.843257,48,73.287029
-559.985069,48,73.316276
-781.543171,48,73.345354
-1077.941662,48,73.605749
-430.753154,48,73.634843
-850.528728,48,73.663865
-519.746953,48,73.921967
-983.877662,48,73.95278
-552.232481,48,74.213052
-678.351063,48,74.242163
-910.38056,48,74.271154
-618.190218,48,74.539229
-817.24637,48,74.568276
-991.720016,48,74.598322
-537.613457,48,74.858911
-726.082353,48,74.890655
-569.804883,48,75.15098
-878.85883,48,75.180112
-499.493512,48,75.210195
-1034.2487,48,75.474832
-525.573783,48,75.504951
-556.994669,48,75.533835
-1412.550541,48,75.79327
-697.975267,48,75.823974
-850.368322,48,76.086413
-1355.930267,48,76.117511
-589.864707,48,76.146934
-624.548956,48,76.407238
-852.64453,48,76.436275
-796.352342,48,76.465375
-660.27328,48,76.726259
-771.669205,48,76.756967
-432.202191,48,77.013343
-256.80833,48,77.04232
-779.069143,48,77.071225
-1057.510107,48,77.341861
-669.972974,48,77.371032
-1394.791822,48,77.400017
-1053.969054,48,77.654714
-506.32786,48,77.685343
-1175.326719,48,77.949131
-991.440452,48,77.978308
-637.487049,48,78.007414
-860.648694,48,78.275332
-489.84352,48,78.304372
-1084.456934,48,78.334781
-500.30524,48,78.605165
-876.206647,48,78.636805
-777.623185,48,78.907043
-751.818012,48,78.937238
-642.605771,48,78.96655
-430.20705,48,79.232455
-598.605705,48,79.261961
-775.365533,48,79.290751
-660.25944,48,79.556396
-645.47734,48,79.587051
-602.791034,48,79.864075
-931.28986,48,79.893108
-1138.804216,48,79.92238
-1070.579069,48,80.192395
-658.93686,48,80.22132
-991.282939,48,80.251237
-695.485352,48,80.513955
-779.561435,48,80.5457
-534.543444,48,80.807528
-1125.547831,48,80.836621
-1354.876635,48,80.866688
-1064.101213,48,81.128094
-794.091362,48,81.158593
-796.651066,48,81.187527
-602.036648,48,81.44936
-1106.238816,48,81.479879
-996.656558,48,81.743234
-934.725282,48,81.773636
-591.718789,48,81.802691
-873.957957,48,82.071319
-514.035576,48,82.100313
-941.436228,48,82.129643
-402.434348,48,82.413465
-966.731213,48,82.444034
-402.583489,48,82.701457
-839.925913,48,82.730553
-740.554867,48,82.759472
-1135.084552,48,83.025037
-894.411918,48,83.053968
-578.21995,48,83.083826
-1187.382924,48,83.350655
-799.020738,48,83.382373
-501.164507,48,83.643435
-944.937446,48,83.673733
-771.777304,48,83.702655
-985.642796,48,83.962854
-590.254768,48,83.992965
-604.41713,48,84.021827
-610.178879,48,84.281666
-611.453824,48,84.312286
-624.233737,48,84.573534
-553.497451,48,84.603928
-734.047779,48,84.632905
-487.704869,48,84.895827
-666.442557,48,84.924966
-369.058722,48,84.953614
-1213.088046,48,85.210594
-853.66882,48,85.241274
-464.659463,48,85.498238
-797.832837,48,85.527487
-978.557495,48,85.556368
-633.006064,48,85.816282
-981.092793,48,85.845383
-555.552446,48,85.874364
-706.350254,48,86.136153
-967.389263,48,86.167233
-776.035633,48,86.425514
-1291.071679,48,86.454489
-724.73725,48,86.483507
-863.783998,48,86.74086
-796.509084,48,86.770157
-776.671809,48,86.799123
-710.222997,48,87.055648
-656.508529,48,87.086256
-1183.984183,48,87.3441
-649.936434,48,87.373197
-594.65339,48,87.402228
-610.485608,48,87.661509
-1043.577367,48,87.690659
-970.599027,48,87.720531
-1229.279948,48,87.981275
-860.202643,48,88.011964
-697.724025,48,88.278369
-479.061176,48,88.307512
-934.747211,48,88.337586
-1037.879515,48,88.598384
-1167.854898,48,88.628517
-527.405676,48,88.657757
-1014.028249,48,88.922021
-617.456166,48,88.954072
-1054.721375,48,89.214971
-1306.591372,48,89.245379
-652.303331,48,89.27434
-550.096612,48,89.538689
-517.52112,48,89.567783
-374.106427,48,89.59667
-427.839991,48,89.857266
-520.101391,48,89.887915
-985.202242,48,90.151179
-627.475944,48,90.180616
-550.627843,48,90.209727
-968.325237,48,90.467631
-1276.222286,48,90.496681
-923.699879,48,90.525593
-857.101908,48,90.781652
-893.723356,48,90.812438
-1009.457487,48,91.075048
-770.062373,48,91.104198
-795.959271,48,91.133257
-648.774372,48,91.4015
-670.436933,48,91.430565
-615.977754,48,91.460446
-1535.257604,48,91.725552
-934.183506,48,91.75706
-868.357873,48,92.014553
-1087.91484,48,92.04356
-568.470129,48,92.073585
-871.849379,48,92.335462
-657.019213,48,92.365755
-468.735946,48,92.394582
-1205.297635,48,92.658807
-553.30736,48,92.690535
-507.770254,48,92.952068
-785.065657,48,92.98221
-677.727797,48,93.011255
-825.294417,48,93.272993
-749.869299,48,93.302168
-1479.638851,48,93.331023
-716.948824,48,93.594272
-549.276598,48,93.625008
-929.082036,48,93.881808
-478.922381,48,93.911024
-863.493679,48,93.940084
-904.614617,48,94.200345
-550.163097,48,94.229355
-775.536954,48,94.258206
-950.676142,48,94.524866
-585.602536,48,94.555557
-859.583562,48,94.818815
-822.789597,48,94.847988
-448.415932,48,94.877044
-492.614829,48,95.142057
-959.805978,48,95.171787
-697.329822,48,95.201909
-997.46167,48,95.464921
-689.686691,48,95.496758
-1185.440336,48,95.75702
-730.337155,48,95.786166
-678.608836,48,95.816239
-878.296794,48,96.082064
-1566.9784,48,96.112114
-538.153166,48,96.140978
-813.810372,48,96.402551
-1641.01596,64,96.69598
-967.122584,48,96.953094
-1068.91984,48,96.982031
-1045.057766,48,97.012147
-780.348219,48,97.274284
-679.923517,48,97.303322
-1054.408886,48,97.570169
-794.615772,48,97.599348
-935.434389,48,97.630966
-760.180306,48,97.891995
-607.063334,48,97.922055
-695.087429,48,97.951037
-775.502647,48,98.213547
-496.922328,48,98.24378
-1000.78252,48,98.508401
-1087.260737,48,98.538417
-477.018999,48,98.568917
-1270.323403,48,98.827179
-911.110962,48,98.856693
-626.549033,48,98.885536
-898.021948,48,99.144611
-1203.16445,48,99.174484
-738.197393,48,99.430632
-623.504949,48,99.460815
-738.462316,48,99.49153
-717.481891,48,99.754365
-835.685069,48,99.78361
-878.812567,48,99.812577
-1123.889807,48,100.07188
-1039.976044,48,100.101703
-786.743848,48,100.365979
-1228.432282,48,100.395154
-871.574056,48,100.425923
-1090.557669,48,100.683539
-651.901381,48,100.712906
-418.224033,48,100.741693
-829.459047,48,100.999679
-861.220282,48,101.028686
-779.310687,48,101.286618
-595.744781,48,101.315835
-684.49357,48,101.346762
-665.043023,48,101.614616
-890.683094,48,101.643734
-514.442964,48,101.673786
-389.608832,48,101.939916
-730.323357,48,101.970332
-794.001456,48,102.232459
-580.6068,48,102.262602
-827.822437,48,102.293336
-799.523382,48,102.561733
-1059.824819,48,102.591935
-545.134637,48,102.620844
-1128.606913,48,102.882967
-1270.581708,48,102.912022
-549.719681,48,103.169203
-1051.940712,48,103.200081
-392.612546,48,103.230742
-642.830008,48,103.490309
-610.578616,48,103.519638
-929.475261,48,103.548452
-892.58568,48,103.805789
-552.351882,48,103.834884
-505.377307,48,104.08973
-699.039969,48,104.11883
-547.841675,48,104.149592
-424.89087,48,104.407332
-497.872966,48,104.436522
-920.002632,48,104.465373
-619.215663,48,104.724598
-989.154481,48,104.753801
-660.836114,48,105.009298
-1071.315757,48,105.038472
-995.323177,48,105.069208
-874.79587,48,105.342113
-358.425928,48,105.371071
-435.071203,48,105.400998
-554.676214,48,105.66033
-1105.394692,48,105.689382
-624.159719,48,105.952703
-796.794707,48,105.981786
-1024.09603,48,106.013256
-717.434291,48,106.275445
-1084.976206,48,106.305565
-423.980019,48,106.334664
-341.897417,48,106.600165
-796.831257,48,106.63051
-1164.188192,48,106.887864
-1424.887981,48,106.918063
-554.753466,48,106.948654
-331.193697,48,107.213276
-1178.516941,48,107.242337
-1089.495288,48,107.2712
-1032.091251,48,107.529641
-578.571636,48,107.558435
-888.655275,48,107.83204
-1330.065166,48,107.861305
-554.157608,48,107.891934
-474.831881,48,108.148078
-993.54162,48,108.17717
-892.586417,48,108.20713
-417.911042,48,108.463795
-674.968887,48,108.492791
-618.912933,48,108.74873
-713.279512,48,108.778035
-682.18839,48,108.808772
-919.780832,48,109.07669
-944.882067,48,109.105883
-620.54242,48,109.135881
-1078.862983,48,109.405125
-855.063859,48,109.435424
-494.112631,48,109.702626
-1131.639776,48,109.731607
-409.939967,48,109.763514
-1032.898278,48,110.023202
-1124.102724,48,110.053445
-852.516875,48,110.082588
-447.295471,48,110.345085
-688.067113,48,110.374728
-736.5259,48,110.632778
-992.995882,48,110.662957
-778.679954,48,110.693739
-1831.118875,48,110.95505
-796.672995,48,110.984255
-720.334076,48,111.013153
-630.238513,48,111.276045
-1175.153038,48,111.305097
-917.386213,48,111.572796
-579.907208,48,111.602098
-658.092951,48,111.632757
-708.669089,48,111.896012
-535.121483,48,111.925148
-476.166503,48,111.954087
-1065.108346,48,112.21497
-364.324724,48,112.244171
-555.751831,48,112.50746
-870.287705,48,112.536514
-833.528359,48,112.568052
-1152.606409,48,112.83331
-603.347718,48,112.862319
-1195.92791,48,112.892314
-1077.320983,48,113.153663
-664.422001,48,113.183882
-1355.218313,48,113.441956
-1062.0474,48,113.471104
-637.324788,48,113.502992
-1167.079407,48,113.76264
-1002.691081,48,113.792905
-627.776705,48,113.821863
-684.615035,48,114.084736
-283.369083,48,114.113958
-428.460399,48,114.379656
-702.192778,48,114.410084
-560.083558,48,114.440982
-898.747617,48,114.703562
-608.437285,48,114.732762
-1237.94159,48,114.761654
-919.072896,48,115.018863
-606.508227,48,115.047925
-812.228172,48,115.308069
-913.514527,48,115.337211
-1222.734382,48,115.36795
-667.579393,48,115.626147
-674.414367,48,115.655233
-839.942898,48,115.684058
-1176.722995,48,115.969623
-671.783363,48,115.998583
-746.533392,48,116.264138
-961.706341,48,116.293147
-764.144585,48,116.324761
-502.016156,48,116.584118
-976.395593,48,116.614563
-472.088648,48,116.643644
-443.587943,48,116.902705
-654.572164,48,116.932922
-900.071803,48,117.19529
-992.912504,48,117.226182
-1034.916257,48,117.256877
-459.100928,48,117.514166
-795.929167,48,117.544705
-619.719895,48,117.573558
-529.427966,48,117.830809
-1258.658552,48,117.859966
-549.975227,48,118.12825
-659.07634,48,118.157685
-723.121234,48,118.188198
-1251.016578,48,118.445486
-1086.684621,48,118.474548
-598.958882,48,118.503397
-1173.107278,48,118.774386
-449.945319,48,118.80352
-445.014773,48,119.060522
-694.194649,48,119.089571
-541.318429,48,119.120326
-679.045866,48,119.386285
-701.601047,48,119.415518
-966.439514,48,119.445863
-940.455619,48,119.706695
-760.480788,48,119.735687
-854.473782,48,119.999995
-829.280347,48,120.029633
-758.480262,48,120.061516
-1030.081399,48,120.322464
-837.778751,48,120.352526
-371.424015,48,120.381224
-749.653022,48,120.645768
-522.063678,48,120.67571
-1076.505397,48,120.937998
-602.055238,48,120.968326
-2872.155084,64,121.253463
-878.792089,48,121.514761
-549.245334,48,121.543801
-767.142943,48,121.817117
-724.644424,48,121.847998
-673.643409,48,121.877951
