#{"t_start": 1722594012.6342652, "env_id": "None"}
r,l,t
-921.779149,48,20.524986
-858.266955,48,20.556504
-749.389621,48,20.823083
-802.771577,48,20.853493
-1257.745117,48,20.882153
-947.749876,48,21.145218
-1023.51109,48,21.17439
-1012.481913,48,21.457945
-1071.158273,48,21.486768
-1079.13832,48,21.517818
-837.485367,48,21.79494
-1338.954766,48,21.823865
-975.894162,48,21.853577
-503.353903,48,22.134704
-1068.808574,48,22.164839
-507.474917,48,22.426792
-1433.227131,48,22.456957
-786.160418,48,22.487389
-879.325247,48,22.763348
-967.642229,48,22.79253
-1024.65726,48,22.821147
-1045.225808,64,23.357305
-651.059893,48,23.38715
-1088.112048,48,23.671392
-705.887808,48,23.700587
-1119.037867,48,23.731492
-870.455714,48,24.002111
-639.579189,48,24.031145
-933.603552,48,24.294062
-1149.706548,48,24.325099
-1177.782064,48,24.353981
-868.066242,48,24.625902
-1354.483309,48,24.655016
-794.243209,48,24.686737
-761.967806,48,24.964041
-626.663111,48,24.994308
-712.334732,48,25.263803
-710.976956,48,25.295701
-612.143596,48,25.324747
-1372.213613,48,25.592191
-756.191492,48,25.621499
-832.962581,48,25.651944
-615.303976,48,25.922905
-471.245172,48,25.951823
-1176.170207,48,26.221173
-1100.006123,48,26.251713
-509.016205,48,26.280508
-424.220582,48,26.583431
-605.531995,48,26.613892
-1265.770478,48,26.644742
-806.562595,48,26.907429
-3843.108777,48,26.936286
-2406.689163,48,27.208349
-891.242116,48,27.239026
-583.46493,48,27.267988
-412.605342,48,27.535654
-730.348276,48,27.564589
-856.091763,48,27.595259
-936.154412,48,27.867607
-1163.298615,48,27.896428
-738.752214,48,28.166625
-783.473464,48,28.19708
-1221.72763,48,28.227275
-1123.0839,48,28.488754
-1038.835715,48,28.518943
-909.266759,48,28.54951
-808.175962,48,28.821137
-715.222758,48,28.850214
-737.090776,48,29.11553
-515.603401,48,29.148552
-578.769364,48,29.177607
-726.323818,48,29.457152
-544.168678,48,29.485926
-734.062313,48,29.516262
-456.427883,48,29.775763
-1053.846558,48,29.804687
-472.95736,48,30.065695
-574.551513,48,30.096323
-544.538031,48,30.125454
-813.948709,48,30.389354
-510.526893,48,30.41823
-545.585591,48,30.450175
-908.247313,48,30.71111
-599.846357,48,30.741609
-893.66596,48,31.030028
-470.014836,48,31.061787
-1075.470633,48,31.090539
-890.661188,48,31.354726
-884.896988,48,31.383926
-865.534487,48,31.414374
-1333.140617,48,31.673212
-745.55469,48,31.702203
-823.402855,48,31.959853
-1146.312944,48,31.990605
-796.479066,48,32.019901
-916.292945,48,32.297528
-508.496752,48,32.326668
-753.905186,48,32.358187
-895.574411,48,32.625018
-931.253913,48,32.654186
-698.230401,48,32.916526
-1364.171751,48,32.947513
-502.832168,48,32.977702
-1170.048759,48,33.243742
-1498.109705,48,33.273985
-586.837562,48,33.304395
-832.209135,48,33.573463
-950.110134,48,33.602334
-882.318075,48,33.887992
-898.632551,48,33.918401
-850.836814,48,33.947351
-869.83367,48,34.217402
-489.495803,48,34.246554
-819.452317,48,34.278249
-1018.783866,48,34.553971
-1728.387349,48,34.583922
-690.581967,48,34.847546
-1437.897512,48,34.878214
-1153.23452,48,34.908403
-1040.461587,48,35.17388
-519.853273,48,35.204116
-1088.969399,48,35.234674
-776.686596,48,35.503553
-481.24287,48,35.532572
-699.031944,48,35.79466
-1393.028371,48,35.825954
-1036.625973,48,35.855292
-717.560944,48,36.127182
-1294.226412,48,36.156642
-754.844694,48,36.187235
-841.620625,48,36.448628
-447.269702,48,36.477803
-821.505568,48,36.73969
-673.321672,48,36.770795
-1141.692424,48,36.79971
-1336.645768,48,37.097585
-759.842459,48,37.127922
-754.699787,48,37.158992
-974.907122,48,37.435778
-1106.967056,48,37.464658
-700.815973,48,37.758622
-504.204948,48,37.78925
-1199.573255,48,37.819847
-478.265893,48,38.083746
-1098.712201,48,38.112639
-743.209553,48,38.144169
-1288.607612,48,38.407155
-1225.550748,48,38.437428
-1351.951731,48,38.729982
-647.445375,48,38.760798
-812.954972,48,38.789768
-1152.118336,48,39.057568
-1237.549867,48,39.086569
-767.316455,48,39.117034
-571.113632,48,39.389352
-592.032177,48,39.418385
-553.396465,48,39.701205
-1200.285845,48,39.731919
-482.366479,48,39.76225
-805.977566,48,40.038738
-540.808458,48,40.068449
-863.122768,48,40.09903
-835.55085,48,40.368302
-991.731181,48,40.397176
-939.368089,48,40.655076
-389.596016,48,40.685684
-704.700372,48,40.714577
-1006.020267,48,40.978993
-1319.245021,48,41.008586
-1512.589489,48,41.039321
-594.069358,48,41.313785
-866.611699,48,41.343045
-334.226007,48,41.612398
-1392.550933,48,41.643754
-1238.1151,48,41.673829
-708.409986,48,41.947596
-819.528403,48,41.978032
-454.446995,48,42.008596
-1096.985095,48,42.297426
-762.220917,48,42.326528
-309.21829,48,42.589429
-707.746979,48,42.620227
-516.945693,48,42.649088
-511.101191,48,42.932021
-560.966626,48,42.961381
-819.619439,48,42.993195
-1141.120931,48,43.257143
-1067.770122,48,43.287539
-1540.70951,48,43.584351
-1007.16247,48,43.615128
-482.191559,48,43.644324
-625.25101,48,43.909169
-534.37214,48,43.938105
-617.341231,48,43.968873
-751.379497,48,44.23333
-790.050756,48,44.262351
-608.880342,48,44.529433
-759.505506,48,44.560321
-559.690944,48,44.590257
-701.823794,48,44.852529
-978.272273,48,44.881751
-1145.061066,48,44.913269
-1020.285505,48,45.18762
-609.245205,48,45.218538
-638.576012,48,45.483936
-555.68032,48,45.515997
-1142.970949,48,45.544812
-1648.427391,48,45.803898
-718.310611,48,45.83314
-485.844591,48,45.86349
-698.235956,48,46.133508
-866.510185,48,46.162692
-753.770919,48,46.425407
-1174.832229,48,46.456033
-964.862138,48,46.484908
-577.176626,48,46.758208
-944.375516,48,46.787537
-1112.802609,48,46.819227
-1036.582311,48,47.095193
-524.401297,48,47.125277
-925.868704,48,47.394454
-924.196533,48,47.426429
-490.481833,48,47.455725
-1447.173448,48,47.721379
-1036.957081,48,47.750429
-539.845692,48,47.78122
-1052.242444,48,48.056215
-1481.243308,48,48.085208
-1253.597184,48,48.378628
-1604.222314,64,48.673326
-908.812129,48,48.702313
-741.834877,48,48.972755
-647.978786,48,49.002056
-977.590467,48,49.265292
-582.388536,48,49.294686
-604.081698,48,49.323699
-1168.22091,48,49.58492
-1016.89449,48,49.61549
-493.895871,48,49.645283
-1170.701096,48,49.911246
-1260.662023,48,49.940322
-764.425154,48,50.223756
-641.314571,48,50.25387
-730.296894,48,50.282863
-2944.3793,48,50.555691
-1287.171523,48,50.58722
-470.910089,48,50.616154
-967.07074,48,50.875548
-324.308906,48,50.904469
-463.940828,48,51.169526
-901.427561,48,51.199427
-832.54676,48,51.228439
-888.825563,48,51.485168
-630.673044,48,51.516102
-655.250364,48,51.544969
-1351.326303,48,51.802119
-1319.107676,48,51.831589
-864.915041,48,52.107163
-754.961984,48,52.136584
-459.006459,48,52.16563
-495.892251,48,52.442442
-636.510916,48,52.474468
-904.458622,48,52.50334
-1217.168498,48,52.772581
-792.171323,48,52.803451
-768.998788,48,53.064398
-769.641987,48,53.09466
-1188.259367,48,53.123706
-2792.051143,48,53.381081
-1002.846586,48,53.413466
-1680.144937,48,53.442301
-1490.560844,48,53.720314
-581.760931,48,53.74947
-915.219653,48,54.014391
-514.443531,48,54.043844
-957.33842,48,54.072588
-472.322456,48,54.339745
-520.360107,48,54.370938
-313.177392,48,54.401142
-711.99036,48,54.677243
-877.2398,48,54.707736
-781.749919,48,54.96979
-773.232216,48,54.998765
-562.920914,48,55.02879
-815.883186,48,55.296709
-836.727819,48,55.334642
-740.265641,48,55.363492
-535.121623,48,55.629715
-827.519902,48,55.658601
-805.967645,48,55.925864
-805.757293,48,55.955099
-854.043331,48,55.984112
-1212.867434,48,56.249906
-701.478343,48,56.28074
-589.578089,48,56.309396
-734.948878,48,56.56986
-599.556595,48,56.598861
-1112.842518,48,56.865117
-542.794619,48,56.89418
-1343.660546,48,56.924058
-622.037175,48,57.186513
-489.373921,48,57.21794
-810.264283,48,57.248206
-671.099415,48,57.510766
-469.090196,48,57.54094
-1016.751402,48,57.806272
-971.856628,48,57.836487
-826.768393,48,57.865211
-841.299551,48,58.125577
-1527.751611,48,58.157526
-665.10726,48,58.18656
-441.493051,48,58.463422
-910.815568,48,58.492246
-3618.253087,48,58.751096
-589.764922,48,58.780178
-875.223535,48,58.809218
-938.149363,48,59.07429
-630.870794,48,59.10499
-1106.096338,48,59.133466
-829.714303,48,59.400172
-910.372284,48,59.429094
-532.542889,48,59.694716
-953.126198,48,59.723721
-702.987898,48,59.754364
-550.076382,48,60.02053
-771.9539,48,60.05127
-899.435413,48,60.081101
-631.879773,48,60.352434
-1222.678832,48,60.382677
-556.250651,48,60.646364
-570.633401,48,60.676466
-484.700834,48,60.705539
-624.319275,48,60.969272
-583.79712,48,61.000001
-1217.154596,48,61.028707
-551.727475,48,61.289753
-598.991126,48,61.319192
-628.270973,48,61.58044
-933.049853,48,61.609542
-1030.642908,48,61.638355
-473.847862,48,61.900125
-699.298561,48,61.93085
-623.515342,48,61.959648
-810.828254,48,62.224638
-637.227105,48,62.253478
-539.176592,48,62.521337
-715.356945,48,62.550448
-972.860979,48,62.579461
-695.593725,48,62.843389
-1212.338023,48,62.874569
-708.957216,48,62.904638
-831.569168,48,63.167422
-576.522119,48,63.197428
-876.998861,48,63.462893
-428.482534,48,63.492836
-549.271425,48,63.521782
-744.792581,48,63.782858
-645.499333,48,63.814919
-1076.233294,48,63.843865
-1094.080105,48,64.111858
-704.802469,48,64.140828
-1361.773044,48,64.401367
-577.614163,48,64.430904
-1146.200039,48,64.459846
-867.421317,48,64.721026
-826.053914,48,64.751821
-867.515318,48,64.78082
-725.036149,48,65.045351
-641.912914,48,65.074341
-547.025193,48,65.33638
-727.321308,48,65.365325
-1110.330279,48,65.394255
-1079.150604,48,65.654101
-1432.863609,48,65.684925
-615.455436,48,65.714952
-658.060991,48,65.979845
-1054.869909,48,66.009184
-734.333487,48,66.278589
-680.173749,48,66.307744
-640.476126,48,66.33789
-488.827606,48,66.610651
-707.241209,48,66.642396
-547.105674,48,66.671343
-665.790634,48,66.936472
-471.334229,48,66.965247
-595.91217,48,67.226176
-736.362338,48,67.256418
-1168.473359,48,67.285453
-2630.267885,48,67.562574
-768.142704,48,67.593707
-1125.100602,48,67.622611
-967.950668,48,67.885345
-522.992349,48,67.914281
-839.699131,48,68.180031
-639.71851,48,68.208959
-579.094128,48,68.238747
-998.763396,48,68.503708
-607.770888,48,68.534314
-996.580369,48,68.564018
-965.223504,48,68.82639
-693.81387,48,68.856558
-1564.226974,48,69.130302
-1044.196105,48,69.160795
-595.66143,48,69.18971
-685.672209,48,69.451681
-1053.255523,48,69.483532
-1314.5663,48,69.512386
-1041.926748,48,69.779942
-679.05669,48,69.809572
-773.294592,48,70.081973
-1104.478771,48,70.110919
-1251.111657,48,70.139888
-370.182077,48,70.404655
-594.388567,48,70.435331
-1342.91751,48,70.464016
-623.803916,48,70.720907
-623.612928,48,70.749748
-571.543495,48,71.011611
-408.399136,48,71.040831
-762.423558,48,71.069631
-1769.408683,48,71.332614
-1005.683302,48,71.363248
-460.717557,48,71.393758
-914.569628,48,71.658897
-1001.294142,48,71.689094
-463.584119,48,71.952299
-647.264756,48,71.982432
-548.396849,48,72.011196
-827.504432,48,72.275306
-665.650355,48,72.307235
-1269.318697,48,72.336068
-934.392604,48,72.597334
-650.514169,48,72.626261
-970.220698,48,72.889472
-1006.132264,48,72.919458
-399.741488,48,72.948764
-569.534899,48,73.215427
-1199.954432,64,73.510134
-1015.254904,48,73.771076
-1082.594958,48,73.801322
-845.801917,48,73.830813
-926.027484,48,74.096939
-715.289962,48,74.127502
-914.759404,48,74.156968
-797.840369,48,74.418095
-1045.20219,48,74.449086
-619.139863,48,74.709137
-1028.186563,48,74.739941
-687.117858,48,74.769015
-891.231925,48,75.030054
-999.25767,48,75.059106
-881.791096,48,75.087975
-729.96653,48,75.384419
-1053.680842,48,75.416269
-1119.996759,48,75.706744
-584.653849,48,75.737777
-938.368106,48,75.766679
-654.366951,48,76.03554
-838.126363,48,76.065156
-1329.650854,48,76.095282
-904.289892,48,76.363053
-444.599106,48,76.394148
-640.674657,48,76.681914
-694.259455,48,76.711347
-911.421475,48,76.742153
-1565.546286,48,77.016846
-622.670244,48,77.047396
-1081.360186,48,77.076325
-684.897778,48,77.347467
-842.837403,48,77.378189
-924.072692,48,77.676425
-949.278356,48,77.705723
-399.380305,48,77.734979
-738.295732,48,78.011594
-614.171611,48,78.04086
-766.089725,48,78.071021
-1104.279577,48,78.349159
-596.204181,48,78.381522
-1011.385821,48,78.660059
-831.627184,48,78.689462
-849.569277,48,78.718858
-1405.234016,48,79.002181
-491.217312,48,79.031322
-877.880003,48,79.061682
-1093.519091,48,79.324441
-452.68708,48,79.3553
-368.036434,48,79.617994
-838.43945,48,79.647054
-1072.55511,48,79.677562
-1217.946583,48,79.945859
-462.938421,48,79.97647
-891.533893,48,80.005288
-796.466673,48,80.269425
-1044.800921,48,80.301557
-373.539099,48,80.564888
-656.880626,48,80.595105
-591.576246,48,80.624295
-830.14116,48,80.888258
-828.785229,48,80.92536
-898.790136,48,80.954268
-629.621238,48,81.216819
-620.337695,48,81.248143
-969.617955,48,81.510931
-486.578076,48,81.540102
-371.881664,48,81.569157
-459.643418,48,81.859924
-621.679638,48,81.890395
-748.901779,48,81.921471
-584.910821,48,82.207737
-434.050421,48,82.239037
-741.168003,48,82.513618
-988.931856,48,82.544277
-609.411982,48,82.575031
-612.203485,48,82.85543
-1016.827404,48,82.885105
-915.328452,48,82.917313
-696.190299,48,83.19361
-643.823748,48,83.228753
-966.163523,48,83.533372
-843.422716,48,83.564201
-482.287599,48,83.594482
-1214.357914,48,83.903884
-445.981661,48,83.936359
-901.001197,48,83.968972
-663.456184,48,84.241326
-722.919077,48,84.272897
-847.647518,48,84.544203
-672.568876,48,84.57316
-661.307464,48,84.602292
-857.24301,48,84.902743
-764.344506,48,84.933951
-1195.142283,48,84.964674
-454.951967,48,85.269559
-1061.135093,48,85.301951
-902.860096,48,85.582994
-571.786425,48,85.612808
-927.634589,48,85.643891
-760.428599,48,85.945319
-820.935565,48,85.975342
-1093.324871,48,86.004296
-697.451453,48,86.270624
-735.090048,48,86.302082
-668.181049,48,86.587734
-655.683277,48,86.618351
-1144.672091,48,86.652485
-1433.804451,48,86.92101
-999.381238,48,86.950611
-486.455855,48,86.982875
-515.338549,48,87.272127
-594.944295,48,87.304181
-1065.804526,48,87.586751
-731.054056,48,87.616041
-779.460762,48,87.645495
-903.015617,48,87.926082
-619.0902,48,87.955143
-889.047277,48,87.985439
-798.291727,48,88.24647
-424.888787,48,88.28002
-466.237724,48,88.561078
-972.020766,48,88.592614
-500.378922,48,88.623265
-753.557062,48,88.913148
-791.815336,48,88.943795
-447.435482,48,88.973251
-790.287808,48,89.236569
-647.162591,48,89.267606
-765.343529,48,89.538166
-676.736585,48,89.56755
-971.36996,48,89.598256
-1587.839473,48,89.870646
-1135.327629,48,89.901639
-506.877618,48,89.930719
-765.473586,48,90.204415
-692.33973,48,90.235804
-578.651631,48,90.498273
-456.443242,48,90.527572
-381.741186,48,90.556919
-1041.229625,48,90.833515
-541.819992,48,90.862586
-468.031978,48,90.891472
-399.527031,48,91.171638
-488.661229,48,91.203815
-816.04899,48,91.469935
-840.545932,48,91.498912
-1210.230127,48,91.529332
-1003.936894,48,91.800632
-614.065627,48,91.831171
-583.869887,48,91.860818
-592.011576,48,92.127851
-813.364658,48,92.158867
-415.632963,48,92.428998
-656.788597,48,92.458109
-521.076108,48,92.487252
-780.581852,48,92.769817
-602.908427,48,92.799088
-570.924632,48,92.82951
-872.232759,48,93.1028
-931.212253,48,93.134873
-1181.474999,48,93.415702
-647.674178,48,93.447074
-654.505339,48,93.476244
-760.554552,48,93.749169
-606.737132,48,93.778547
-1007.745168,48,93.807525
-779.227163,48,94.114831
-672.091498,48,94.151186
-548.541192,48,94.42931
-937.440359,48,94.46056
-945.034702,48,94.489986
-711.427688,48,94.800057
-682.432116,48,94.829268
-693.695614,48,94.862495
-598.237653,48,95.178176
-1452.872889,48,95.212707
-1407.962428,48,95.492368
-618.565802,48,95.522063
-674.638345,48,95.552659
-618.931972,48,95.843086
-758.34218,48,95.877066
-1169.754764,48,95.909746
-1217.815564,48,96.220047
-540.798747,48,96.251081
-1252.912252,48,96.550098
-1139.27229,48,96.584165
-481.179608,48,96.616937
-1029.653144,48,96.885093
-978.529297,48,96.914565
-468.654082,48,96.943957
-936.691603,48,97.256166
-722.344254,48,97.292455
-676.262286,48,97.592192
-472.029464,48,97.622226
-1112.083161,48,97.651286
-522.729033,48,97.979228
-1073.052006,48,98.012107
-1140.727355,48,98.044508
-795.158826,48,98.333437
-406.843571,48,98.364486
-719.741507,48,98.639915
-568.767494,48,98.669487
-683.651735,48,98.699774
-925.237586,48,98.963131
-801.899653,48,98.993627
-999.533038,48,99.022993
-817.025258,48,99.291691
-885.500792,64,99.581163
-1201.427606,48,99.845741
-659.25053,48,99.875228
-938.669351,48,99.905482
-519.040354,48,100.178201
-853.419009,48,100.209377
-652.471641,48,100.476384
-1197.253455,48,100.506986
-838.541201,48,100.538152
-931.177625,48,100.802279
-550.783332,48,100.833209
-1328.614093,48,100.862533
-1232.581312,48,101.175791
-812.919553,48,101.206232
-1194.582315,48,101.475958
-360.672684,48,101.506681
-902.394772,48,101.540953
-523.483779,48,101.805972
-820.439795,48,101.836665
-1032.735998,48,101.866106
-468.945471,48,102.138445
-446.163719,48,102.169647
-601.35204,48,102.447794
-732.976105,48,102.478184
-684.325661,48,102.509455
-658.344919,48,102.85008
-1277.601187,48,102.880573
-646.728707,48,102.91293
-709.79652,48,103.192059
-622.480051,48,103.223961
-1067.491241,48,103.577986
-1045.191969,48,103.608562
-542.277242,48,103.641555
-833.256188,48,103.931423
-938.621294,48,103.963542
-952.534287,48,103.994408
-1045.341939,48,104.286785
-795.821759,48,104.330214
-660.4515,48,104.625192
-885.380708,48,104.656023
-319.882879,48,104.689591
-495.147215,48,104.979049
-438.410978,48,105.010056
-574.195688,48,105.041809
-659.41872,48,105.329911
-817.618901,48,105.360484
-833.861469,48,105.641919
-1211.493868,48,105.673374
-1267.990053,48,105.705796
-694.108579,48,105.986611
-1110.294177,48,106.017102
-1760.011142,48,106.04734
-914.063466,48,106.33482
-1386.670341,48,106.365846
-854.344023,48,106.646903
-629.891323,48,106.677313
-760.157947,48,106.710934
-811.053004,48,106.999047
-483.834987,48,107.031603
-896.379354,48,107.062714
-262.811636,48,107.338836
-474.556515,48,107.37012
-1042.662905,48,107.655134
-561.037071,48,107.685576
-1637.244122,48,107.719363
-811.767591,48,107.992857
-591.767137,48,108.024982
-534.67058,48,108.055937
-719.63081,48,108.333908
-654.777291,48,108.364748
-658.659724,48,108.64368
-1005.973949,48,108.673778
-552.713566,48,108.70694
-1163.113654,48,108.989013
-773.279229,48,109.020643
-898.69988,48,109.052832
-815.092296,48,109.331855
-1094.478494,48,109.362962
-877.882267,48,109.650609
-315.400054,48,109.681654
-534.771212,48,109.714222
-686.059492,48,110.000948
-815.611576,48,110.034991
-689.192823,48,110.06684
-593.610195,48,110.359775
-571.106035,48,110.392376
-630.9792,48,110.672751
-1307.11073,48,110.703551
-696.992368,48,110.737063
-1249.817921,48,111.020906
-460.533388,48,111.052047
-1124.290761,48,111.082121
-1134.386556,48,111.358656
-937.868298,48,111.389163
-708.678471,48,111.681566
-611.950885,48,111.711935
-969.114144,48,111.745217
-1226.266157,48,112.024365
-978.642776,48,112.055544
-1182.35688,48,112.085515
-522.201732,48,112.365166
-658.906315,48,112.395345
-1124.627471,48,112.679809
-815.866377,48,112.710138
-652.43788,48,112.748911
-972.051883,48,113.027655
-619.740002,48,113.058919
-1148.981484,48,113.089074
-908.746655,48,113.359815
-888.161604,48,113.391709
-517.621543,48,113.686229
-625.387985,48,113.716684
-790.22655,48,113.748984
-1267.199831,48,114.036999
-1044.530726,48,114.067394
-957.166107,48,114.099146
-504.531136,48,114.384753
-960.849308,48,114.41507
-973.409174,48,114.69861
-891.734831,48,114.729121
-948.448258,48,114.761484
-1128.466344,48,115.056915
-471.773747,48,115.088593
-1460.479619,48,115.118971
-1052.126146,48,115.405653
-515.549394,48,115.437672
-843.569624,48,115.749129
-706.228514,48,115.780358
-1318.893948,48,115.815795
-870.39344,48,116.113844
-712.142863,48,116.14424
-1012.794307,48,116.174499
-744.441014,48,116.455922
-573.359913,48,116.486081
-612.145168,48,116.779535
-936.832193,48,116.811787
-1046.265779,48,116.843795
-948.180498,48,117.142691
-665.611875,48,117.172845
-902.857855,48,117.202857
-559.726357,48,117.483794
-1698.89045,48,117.515761
-816.122054,48,117.790103
-828.297885,48,117.821763
-472.074512,48,117.853827
-419.219086,48,118.134161
-1135.811356,48,118.164588
-590.800672,48,118.19443
-411.031948,48,118.468207
-1503.003089,48,118.499032
-890.184616,48,118.773089
-545.611274,48,118.804229
-471.12718,48,118.837671
-865.964192,48,119.111422
-490.446634,48,119.143129
-445.864777,48,119.173282
-613.552732,48,119.454888
-548.615536,48,119.485159
-650.79248,48,119.774171
-539.417569,48,119.804619
-955.702032,48,119.838202
-617.82448,48,120.114934
-550.771013,48,120.148534
-548.845555,48,120.180015
-1180.760434,48,120.480475
-1136.506552,48,120.511605
-795.020832,48,120.815914
-1118.671934,48,120.846403
-1129.646954,48,120.880042
-1470.116081,48,121.162215
-695.801986,48,121.192655
-566.680653,48,121.222734
-1133.272192,48,121.514171
-784.143909,48,121.544886
-378.402168,48,121.820695
-718.468427,48,121.851005
-918.270564,48,121.884424
-886.857219,48,122.165175
-471.723849,48,122.195511
-657.216191,48,122.225517
-574.114018,48,122.526243
-566.360592,48,122.556967
-598.760007,48,122.87187
-734.356866,48,122.904752
-748.335993,48,122.939425
-791.717036,48,123.218225
-1109.962834,48,123.24873
-1351.231612,48,123.280546
-669.990979,48,123.554844
-686.488514,48,123.586934
-738.477414,48,123.86949
-961.66812,48,123.901139
-774.046519,48,123.935037
-499.742467,48,124.257082
-461.373493,48,124.288611
-746.758985,48,124.322129
-1135.911608,48,124.62149
-1339.132768,48,124.652942
-538.670353,48,124.945979
-1003.485217,48,124.977176
-977.571437,48,125.010882
-919.868432,48,125.294525
-377.246043,48,125.326749
-1115.809328,48,125.360075
-422.032523,48,125.648485
-754.631527,48,125.679468
-829.644396,48,125.956012
-999.986199,48,125.987398
-1487.356159,64,126.296779
-360.968896,48,126.61451
-593.236952,48,126.647133
