#{"t_start": 1722489592.0133984, "env_id": "None"}
r,l,t
-6399998982054880.0,48,13.8374
-6399999120258938.0,48,13.884761
-6399998523023823.0,48,13.930699
-6399998981425258.0,48,13.977829
-6399998547255749.0,48,14.02377
-6399998900363168.0,48,14.069472
-6399998695159118.0,48,14.116381
-6399998682004046.0,48,14.163999
-6399998955587946.0,48,14.211205
-6399999001596052.0,48,14.257064
-6399998990110533.0,48,14.30415
-6399999412463366.0,48,14.350003
-6399998612490939.0,48,14.397058
-6399999006161030.0,48,14.442432
-6399999412463374.0,48,14.489521
-6399999317674260.0,48,14.535554
-6399999114057102.0,48,14.581236
-6399998449580004.0,48,14.628759
-6399998960292632.0,48,14.674759
-6399999317674188.0,48,14.72211
-6399999158651474.0,48,14.768203
-6399999266378274.0,48,14.815633
-6399998831672085.0,48,14.861634
-6399998929714301.0,48,14.909158
-6399999314381652.0,48,14.957413
-6399998703900204.0,48,15.004956
-6399998406174182.0,48,15.050788
-6399998936964062.0,48,15.097745
-6399999678543946.0,48,15.143816
-6399999083483295.0,48,15.19076
-6399999370165677.0,48,15.237225
-8642062836351257.0,48,15.283097
-6609777664284449.0,48,15.330479
-5014827079756935.0,48,15.376679
-4593793349297271.0,48,15.423864
-5130587433200362.0,48,15.469665
-2131708251854827.5,48,15.516948
-6420833917813358.0,48,15.56272
-1120615274395506.0,48,15.609154
-2634112555130085.0,48,15.654142
-2818201081687194.5,48,15.700516
-2207261782313026.2,48,15.747497
-2122579800346947.2,48,15.792295
-6968560868023884.0,48,15.83859
-1653811699949535.8,48,15.883478
-1419906319396955.0,48,15.929664
-781559550043189.9,48,15.974415
-640722825860984.1,48,16.020859
-564945189889861.1,48,16.065825
-2528938241110101.0,48,16.112414
-712264384780403.9,48,16.157462
-1724449629595688.0,48,16.203289
-148952833520700.84,48,16.248096
-99816545281254.52,48,16.292907
-678132187499281.2,48,16.338238
-95637502553337.58,48,16.382818
-472797381911392.44,48,16.42864
-445428703304371.25,48,16.47515
-1085279825445789.9,48,16.520584
-18070336747001.246,48,16.565354
-0.006116,48,16.611731
-99552391639148.42,48,16.656906
-321453609861229.75,48,16.70149
-117096238285802.0,48,16.747305
-976533815744162.5,48,16.791633
-1395852844964.9639,48,16.83739
-61807238433994.31,48,16.882326
0.0,48,16.929092
-3648211875362.1973,48,16.974359
0.0,48,17.020848
-2.004364,48,17.066133
-74959872095294.14,48,17.111548
0.0,48,17.158059
0.0,48,17.203218
-0.875445,48,17.251467
-0.002452,48,17.297176
-0.03678,48,17.343997
-57859010804748.38,48,17.389119
-0.11469,48,17.435213
0.0,48,17.480217
0.0,48,17.526283
0.0,48,17.571211
0.0,48,17.616002
-7.645893,48,17.662229
-1.440244,48,17.707397
-25.58796,48,17.753854
-6.49877,48,17.799206
-11.847563,48,17.84619
0.0,48,17.891925
-0.349142,48,17.938617
0.0,48,17.98482
-2.47674,48,18.03369
-1.282498,48,18.079624
0.0,48,18.123784
-0.977514,48,18.169855
-943155355978.275,48,18.214632
-2.997572,48,18.260828
0.0,48,18.305448
-734638331909379.5,48,18.351324
-12169766557620.562,48,18.39748
0.0,48,18.443851
-0.008056,48,18.48841
0.0,48,18.53466
0.0,48,18.579618
0.0,48,18.624488
0.0,48,18.670606
0.0,48,18.716029
-0.18825,48,18.764733
0.0,48,18.810027
0.0,48,18.856554
0.0,48,18.901231
0.0,48,18.947088
0.0,48,18.992888
0.0,48,19.039633
0.0,48,19.085578
-44013912224493.86,48,19.130953
-3278855570186.9,48,19.177632
-937349161240738.5,48,19.22321
-4.991693,48,19.269249
0.0,48,19.314375
0.0,48,19.360086
0.0,48,19.404968
0.0,48,19.450578
0.0,48,19.495821
-9942057143860.914,64,19.802198
-0.384752,48,19.848734
0.0,48,19.894375
0.0,48,19.939574
0.0,48,19.985874
0.0,48,20.031033
-1.174066,48,20.077349
0.0,48,20.122124
0.0,48,20.168685
0.0,48,20.213982
-0.727571,48,20.261593
-0.022423,48,20.306901
-5.272364,48,20.353948
-0.13571,48,20.399967
0.0,48,20.445782
-87882545694283.62,48,20.492825
-2.857311,48,20.540353
-106671636283380.62,48,20.587207
0.0,48,20.632747
0.0,48,20.682121
0.0,48,20.728162
0.0,48,20.775352
0.0,48,20.821077
-105084290018446.06,48,20.868027
-1435689926537.5645,48,20.913364
-3.18198,48,20.958963
0.0,48,21.006079
0.0,48,21.051947
0.0,48,21.098403
0.0,48,21.143659
0.0,48,21.190394
0.0,48,21.235464
-3.868769,48,21.281943
0.0,48,21.330073
0.0,48,21.37738
0.0,48,21.422879
-3.946636,48,21.469992
0.0,48,21.516232
0.0,48,21.562037
-4370466332005.551,48,21.608619
0.0,48,21.658462
-14.699994,48,21.705753
0.0,48,21.751805
-134389849307198.14,48,21.799425
0.0,48,21.845534
0.0,48,21.892379
-2241892007516.016,48,21.938336
-1.851438,48,21.985447
-2436049470339519.5,48,22.031186
0.0,48,22.078094
-100570452567549.28,48,22.125481
-0.187812,48,22.170993
0.0,48,22.21869
0.0,48,22.263846
0.0,48,22.310688
0.0,48,22.355896
-26313622032080.25,48,22.4027
-188871607009240.2,48,22.447939
0.0,48,22.494629
0.0,48,22.540131
-1.1483076785008606e+16,48,22.586084
-6583046250738858.0,48,22.631406
0.0,48,22.676416
-5.272437,48,22.723765
-1.6188803386951046e+16,48,22.769783
-0.006594,48,22.816396
-8.379414,48,22.864141
-0.440648,48,22.911147
0.0,48,22.957018
-3.231427,48,23.003823
0.0,48,23.049504
-1.155097,48,23.096262
-1.351706,48,23.141812
-0.981971,48,23.188241
0.0,48,23.233912
0.0,48,23.279161
0.0,48,23.326189
-8.594353,48,23.371627
0.0,48,23.418392
-11380769712577.396,48,23.463573
-3.948917,48,23.510275
-0.924302,48,23.555598
-11.067678,48,23.602197
0.0,48,23.649151
-0.081373,48,23.695666
-1.303923,48,23.742233
-7.956133,48,23.787845
-12.105165,48,23.834772
0.0,48,23.880421
0.0,48,23.927661
0.0,48,23.973423
-0.006248,48,24.020723
0.0,48,24.06635
0.0,48,24.113321
0.0,48,24.15885
0.0,48,24.20534
-2.527505,48,24.251084
0.0,48,24.296447
0.0,48,24.343251
-0.679873,48,24.388427
-7.236399,48,24.436961
-6.806774,48,24.482208
-1.977823,48,24.528893
0.0,48,24.574418
-1.430027,48,24.620965
0.0,48,24.666117
-5.013038,48,24.712511
0.0,48,24.758417
0.0,48,24.804286
0.0,48,24.850455
-3.210333,48,24.895941
-0.030253,48,24.942881
-1.748686,48,24.988369
-0.363123,48,25.035445
-47454627535653.99,48,25.080668
0.0,48,25.127515
0.0,48,25.175156
-4.631112,48,25.221887
-2.966809,48,25.267517
-3.865798,48,25.31425
0.0,48,25.359927
-1.069592,48,25.404509
-1.642127,48,25.451199
0.0,48,25.496722
0.0,48,25.54322
-1.0616827274362366e+16,48,25.588412
-5177004470124618.0,48,25.63468
-1.511757398455304e+16,48,25.679732
-1.8889137951077916e+16,48,25.726162
-3.410288731896728e+16,48,25.77102
0.0,48,25.815806
-1.4439334164072402e+16,48,25.862103
-7188883363756701.0,48,25.906993
0.0,48,25.955118
-0.17898,48,26.000262
0.0,48,26.046681
-18526592775830.6,48,26.091692
-0.277837,48,26.13784
-2.830682,48,26.182731
-2.52335,48,26.228696
0.0,48,26.273804
0.0,48,26.31858
0.0,48,26.364829
0.0,48,26.409551
-0.000181,48,26.456399
0.0,48,26.501123
0.0,48,26.548404
-0.208117,48,26.59353
0.0,48,26.640638
-2.267132,48,26.6857
-0.983899,48,26.735602
-2.4e-05,48,26.780955
-1.146087,48,26.826045
-3.7437,48,26.873534
0.0,48,26.918499
-1.706258,48,26.965601
0.0,48,27.011053
-1.733459,48,27.058402
-4.989553,48,27.103826
0.0,48,27.150831
0.0,48,27.195917
0.0,48,27.241165
-1.982031,48,27.288325
0.0,48,27.333527
-19.051441,48,27.380051
0.0,48,27.425439
0.0,48,27.474194
0.0,48,27.519714
-0.066481,48,27.566546
0.0,48,27.61373
-1.732478,48,27.661309
-1.564486,48,27.707731
0.0,48,27.754803
-1.35602,48,27.801324
-3.604619,48,27.847708
-4.247572,48,27.895108
-0.82056,48,27.941394
-4.715129,48,27.989009
-5.704261,48,28.035173
-0.991705,48,28.081812
0.0,48,28.127546
0.0,48,28.174265
0.0,48,28.220036
0.0,48,28.268699
-0.000123,48,28.314867
0.0,48,28.36117
-0.049316,48,28.40695
-0.005589,48,28.452602
-7.764366,48,28.498929
0.0,48,28.544713
-0.167636,48,28.59153
-0.630465,48,28.637094
0.0,48,28.68374
0.0,48,28.729605
-1.01362,48,28.776499
0.0,48,28.822048
-12.25039,48,28.868855
-2.7758204204771076e+16,48,28.914796
-3.689650717548032e+16,48,28.960938
-3.4399398005902628e+16,48,29.008378
0.0,48,29.055832
0.0,48,29.10282
0.0,48,29.148334
-0.030442,48,29.195222
-1.010423,48,29.24075
0.0,48,29.287658
-4.518172,48,29.333439
0.0,48,29.380346
-0.019193,64,29.679416
-3.3209381673568176e+16,48,29.725712
0.0,48,29.771561
-188745020150881.88,48,29.8188
-498134593442128.2,48,29.864528
-262011748499860.75,48,29.911578
-9029561281906528.0,48,29.957235
-8078108872604891.0,48,30.003925
-1.7559694160000222e+16,48,30.051494
-7652628862856125.0,48,30.098496
-1.187608,48,30.144326
-8276170608946908.0,48,30.191035
-7334601204472578.0,48,30.236628
-1.6613761588978792e+16,48,30.283121
-6278564570687044.0,48,30.328978
-1.3158325849549082e+16,48,30.374815
-2.1135528301108364e+16,48,30.421407
-2230445943654984.8,48,30.466906
-1.5526167899788266e+16,48,30.513421
-1.2647962868485328e+16,48,30.558952
-1.3508864560320576e+16,48,30.605795
-1.840548835469675e+16,48,30.651542
-2054483672963930.0,48,30.698588
-1.1421461193196558e+16,48,30.744699
-1.5851915605644178e+16,48,30.791663
-1.8138857690295228e+16,48,30.839154
-4689669447234282.0,48,30.884883
-2.576269585772177e+16,48,30.93172
-6354605149442223.0,48,30.977523
-1.4978775185889482e+16,48,31.024462
-4072235498194909.0,48,31.070085
-2.251678,48,31.116721
-9451338832834640.0,48,31.162371
-3265278625160024.0,48,31.209432
-2421678576543070.0,48,31.25537
-1.083902896276395e+16,48,31.302689
-4816518596443978.0,48,31.348655
-1.2201784614950576e+16,48,31.396079
-826073922518724.1,48,31.44238
-1.2104151339179876e+16,48,31.488651
-1.5037955034953072e+16,48,31.53622
-4813626665262.984,48,31.584125
-16042254008457.764,48,31.631469
-6918796052636399.0,48,31.677486
-7.727385,48,31.724751
-78694305298326.86,48,31.77075
-654240384953995.8,48,31.818216
-3.0339624839647932e+16,48,31.864969
-0.018686,48,31.912291
-1221568400004.6682,48,31.958788
-14170276330023.936,48,32.005496
0.0,48,32.051792
0.0,48,32.097837
-2392989814916218.5,48,32.145234
-5570653632188683.0,48,32.191158
-8511249965696521.0,48,32.238798
-74031169653808.92,48,32.284731
-2741009500721991.5,48,32.331551
-3970568547941490.0,48,32.379302
-2137205088671615.8,48,32.42665
0.0,48,32.473247
0.0,48,32.520887
-1.550807,48,32.566983
0.0,48,32.61465
-6.06985,48,32.660944
0.0,48,32.707264
-11.786295,48,32.754592
0.0,48,32.801153
0.0,48,32.84879
0.0,48,32.895043
0.0,48,32.942551
-1.280545,48,32.988574
0.0,48,33.03615
-0.461146,48,33.082492
0.0,48,33.130216
-2.652036,48,33.178819
0.0,48,33.226597
0.0,48,33.273225
0.0,48,33.320817
0.0,48,33.367452
-3764277996448405.0,48,33.414148
-49474100383110.484,48,33.462035
-5.058036,48,33.508783
-0.208955,48,33.556327
0.0,48,33.60256
-8.600687,48,33.650077
-94591737321468.48,48,33.69654
-4.898496,48,33.743653
-7.292511,48,33.789808
0.0,48,33.836653
-2191269510760394.5,48,33.88228
-0.090562,48,33.931268
-5350707607956056.0,48,33.976856
0.0,48,34.022691
0.0,48,34.069742
0.0,48,34.11503
-161386304183139.22,48,34.161787
0.0,48,34.207177
0.0,48,34.254018
0.0,48,34.299541
-1.011972,48,34.346323
0.0,48,34.392321
0.0,48,34.439049
0.0,48,34.484907
-54599307765330.97,48,34.530309
-8.495696,48,34.577185
-186888566236589.8,48,34.622253
0.0,48,34.670543
-2.153015,48,34.717329
-6.2640365602284184e+16,48,34.763925
-2307449329765.4653,48,34.80908
-1.161068,48,34.855161
0.0,48,34.900321
0.0,48,34.946715
-7.862901,48,34.991753
0.0,48,35.036645
0.0,48,35.082963
0.0,48,35.128156
-2.273535,48,35.174227
0.0,48,35.219148
-0.280264,48,35.265389
0.0,48,35.310275
0.0,48,35.356621
-3.272877,48,35.40159
-5963864411025557.0,48,35.447858
0.0,48,35.49493
-2.337845,48,35.540138
-0.590792,48,35.586479
0.0,48,35.631679
-6.171473,48,35.677998
-3.25593,48,35.723252
-1.32696,48,35.770965
-1.915004,48,35.816747
0.0,48,35.863828
-0.16992,48,35.910015
-12.407161,48,35.957342
0.0,48,36.003818
0.0,48,36.051224
0.0,48,36.097687
0.0,48,36.144006
-0.013438,48,36.191247
0.0,48,36.239202
-3.533765,48,36.285879
-0.31607,48,36.331575
0.0,48,36.379288
0.0,48,36.425822
0.0,48,36.473585
-0.857262,48,36.519351
-0.082669,48,36.566079
-0.382403,48,36.611975
-7.051369,48,36.656801
0.0,48,36.703404
-4.076282,48,36.748011
-0.001127,48,36.794502
-0.003672,48,36.839226
-0.152589,48,36.885454
-2.303256631571628e+16,48,36.930836
-1.310649,48,36.9772
-0.768161,48,37.024136
-20763459209397.29,48,37.07008
-3.524815,48,37.114606
0.0,48,37.159229
-0.521628,48,37.205297
0.0,48,37.249842
-14251662425809.416,48,37.296089
-778432754494736.5,48,37.341184
-6.360383824712423e+16,48,37.387776
-1.7881735875842652e+16,48,37.433506
-4923215256649731.0,48,37.480422
-1509090663109362.0,48,37.526309
0.0,48,37.572772
-48798794307923.55,48,37.618761
-10.611429,48,37.663991
-461397881175454.4,48,37.710899
0.0,48,37.756881
-5.562399669971998e+16,48,37.806008
0.0,48,37.851605
-629278512009310.5,48,37.898071
-5129985933526886.0,48,37.943845
0.0,48,37.99137
-3.1997124169567624e+16,48,38.042493
-4482550627130044.5,48,38.093989
-6319643403347108.0,48,38.140115
-2721809963970496.0,48,38.18685
-5915550058929994.0,48,38.232605
-4.557416221593413e+16,48,38.279443
-1.5904926903431598e+16,48,38.325445
0.0,48,38.371209
-2592075660294081.5,48,38.418072
0.0,48,38.464759
0.0,48,38.511943
-0.004494,48,38.559577
-3.151998,48,38.606063
0.0,48,38.652194
0.0,48,38.699444
0.0,48,38.747373
-117897004131726.61,48,38.794773
-2.034149,48,38.839546
0.0,48,38.883996
0.0,48,38.930089
-0.125426,48,38.97578
0.0,48,39.022689
0.0,48,39.069066
-1.103069,48,39.116316
0.0,48,39.16264
0.0,48,39.210126
-1.050068,48,39.256799
0.0,48,39.303897
-0.72494,64,39.608577
0.0,48,39.654796
-0.001773,48,39.701959
-3151563274908.388,48,39.748765
-12.741494,48,39.79485
-45742013962056.305,48,39.842427
-4.428371,48,39.888387
-7.64941,48,39.935568
0.0,48,39.980769
0.0,48,40.027162
-2.278815,48,40.072738
0.0,48,40.119361
-7.153113,48,40.164913
0.0,48,40.211378
-7037022551115.844,48,40.257298
-1089992142718555.2,48,40.304383
0.0,48,40.352347
-1.395660831037331e+16,48,40.398734
0.0,48,40.446219
0.0,48,40.492481
0.0,48,40.540202
0.0,48,40.58651
0.0,48,40.633779
-1.440139,48,40.680018
-7872476461670980.0,48,40.727579
-2221875240683.525,48,40.774157
-11.394281,48,40.821656
-0.393613,48,40.867851
0.0,48,40.915275
-21381414558479.086,48,40.961151
0.0,48,41.006899
0.0,48,41.053908
0.0,48,41.099117
0.0,48,41.148112
0.0,48,41.193691
0.0,48,41.240272
-96137536.615924,48,41.285765
-0.223175,48,41.33281
-1.662071,48,41.378681
0.0,48,41.425579
0.0,48,41.4721
-0.64274,48,41.518667
0.0,48,41.564309
-5902258400683022.0,48,41.609945
0.0,48,41.657074
0.0,48,41.702199
-0.539636,48,41.749184
0.0,48,41.795356
0.0,48,41.842787
0.0,48,41.892176
0.0,48,41.941142
0.0,48,41.987012
-2532930648667.297,48,42.034724
0.0,48,42.081203
-2.735429440711142e+16,48,42.128479
-6301580979647137.0,48,42.174936
0.0,48,42.221328
-5.440835,48,42.269107
-1.853185728634241e+16,48,42.315551
-6141264608623558.0,48,42.363259
-6399998772091213.0,48,42.409301
-6399999256126425.0,48,42.456866
-6399998413451443.0,48,42.503175
-6399999485170146.0,48,42.551086
-6399999283601791.0,48,42.597562
-6399998991786752.0,48,42.645356
-6399999097723648.0,48,42.693835
-6399998397750897.0,48,42.741699
-6399998929714302.0,48,42.790469
-6399999084177199.0,48,42.838609
-6399998607943208.0,48,42.88474
-6399998525608116.0,48,42.930701
-6399998308380613.0,48,42.978147
-6399998525608120.0,48,43.024991
-6399998885887684.0,48,43.07362
-6399999170695888.0,48,43.120895
-6399999222947315.0,48,43.168548
-6399999582089086.0,48,43.214729
-6399999438402712.0,48,43.262355
-6399999245731618.0,48,43.308511
-6399999156099749.0,48,43.35624
-6399999678543946.0,48,43.402506
-6399999067458046.0,48,43.449449
-6399999428035060.0,48,43.506137
-6399998593505426.0,48,43.554047
-6399999592574226.0,48,43.600438
-6399999110228771.0,48,43.647739
-6399998296037596.0,48,43.694015
-6399998944342676.0,48,43.740151
-6399998191219908.0,48,43.796096
-6399999088330270.0,48,43.841613
-6399999159100180.0,48,43.889867
-6399998716683360.0,48,43.935562
-6399998743787897.0,48,43.982423
-6399998611070456.0,48,44.028331
-6399999229376497.0,48,44.07528
-6399999083442563.0,48,44.120955
-6399998232810700.0,48,44.167935
