#{"t_start": 1722593280.9480517, "env_id": "None"}
r,l,t
-1514.570208,48,14.498143
-2031.931504,48,14.530869
-1073.064255,48,14.562394
-1537.521809,48,14.593724
-1408.085489,48,14.625115
-1325.76632,48,14.658053
-1162.555744,48,14.689713
-1215.189957,48,14.721146
-1389.752455,48,14.753638
-2937.180378,48,14.785043
-2000.922338,48,14.816652
-767.550025,48,14.849338
-1897.915284,48,14.880856
-1225.759122,48,14.912308
-894.369308,48,14.944683
-1771.17195,64,15.220043
-1302.329985,48,15.253127
-7908.019386,48,15.284633
-1923.069549,48,15.316127
-2617.675232,48,15.348572
-1980.434653,48,15.380002
-2130.779161,48,15.411439
-4984.919386,48,15.444325
-1344.967179,48,15.475758
-979.267218,48,15.507107
-1319.731898,48,15.620659
-1074.950707,48,15.653522
-1364.621593,48,15.685136
-1341.531874,48,15.716495
-1052.308829,48,15.749227
-1478.955495,48,15.780922
-2032.02529,48,15.812436
-1594.553419,48,15.845155
-1263.561878,48,15.876763
-933.745692,48,15.908261
-1164.947868,48,15.939712
-953.155516,48,15.972471
-1064.529789,48,16.004217
-1142.940933,48,16.036118
-2005.05224,48,16.068984
-1249.476282,48,16.100345
-1740.52377,48,16.131716
-1025.365043,48,16.164183
-1956.509844,48,16.195724
-1100.18752,48,16.227106
-1383.304792,48,16.259985
-823.174105,48,16.291489
-4152.241801,48,16.322974
-1454.484291,48,16.355504
-1852.251125,48,16.387563
-977.982358,48,16.419044
-1203.698437,48,16.452001
-1057.828947,48,16.483555
-3924.274535,48,16.515209
-1138.231474,48,16.54686
-1642.567975,48,16.579648
-1296.007827,48,16.611066
-821.312164,48,16.642781
-2165.688814,48,16.675714
-1854.113387,48,16.707177
-1769.457894,48,16.738499
-703.690154,48,16.771248
-1695.280302,48,16.802816
-1054.059463,48,16.834392
-1323.482925,48,16.867158
-1022.937481,48,16.898899
-1458.249549,48,16.930524
-1067.159668,48,17.04195
-1523.65124,48,17.07508
-1582.521717,48,17.106828
-1905.964262,48,17.138378
-1106.925495,48,17.171206
-1787.010537,48,17.202559
-1240.356047,48,17.23406
-1264.976071,48,17.266896
-1682.055858,48,17.298441
-834.244919,48,17.329803
-1431.200286,48,17.361012
-1614.390104,48,17.393524
-1864.12773,48,17.425102
-1300.872899,48,17.45665
-1646.258559,48,17.489596
-1248.279416,48,17.521038
-1859.365389,48,17.552598
-1143.287288,48,17.585154
-1278.168673,48,17.616697
-1330.932006,48,17.648133
-1194.760491,48,17.680944
-769.551661,48,17.712341
-1169.665554,48,17.743764
-1620.726511,48,17.776288
-960.931016,48,17.807806
-1049.210921,48,17.839121
-1173.436606,48,17.871873
-993.81625,48,17.903375
-1143.702899,48,17.934961
-1302.602792,48,17.966321
-1362.535393,48,17.99887
-1056.466003,48,18.031552
-920.579815,48,18.063474
-1304.69929,48,18.095913
-1349.44181,48,18.127418
-2799.956592,48,18.159067
-1080.169808,48,18.19193
-1297.0452,48,18.223364
-1207.240473,48,18.254969
-1204.264525,48,18.288073
-1384.860149,48,18.319595
-1050.249176,48,18.35118
-871.334824,48,18.384122
-981.516855,48,18.505607
-1120.602176,48,18.537319
-1095.506766,48,18.568835
-952.7175,48,18.601848
-1532.136333,48,18.633463
-1193.660672,48,18.665389
-1237.087816,48,18.69834
-1129.922034,48,18.730018
-1268.917486,48,18.761702
-1303.716502,48,18.794455
-1135.277617,48,18.825912
-968.096055,48,18.857333
-1256.31044,48,18.890399
-1330.371925,48,18.921808
-675.177643,48,18.953439
-1669.0619,48,18.986656
-1541.886283,48,19.018791
-778.787904,48,19.050494
-1506.038035,48,19.082473
-1531.858027,48,19.115208
-1190.429023,48,19.146899
-1326.721102,48,19.178719
-1513.397927,48,19.211519
-1557.632602,48,19.243173
-1144.060996,48,19.275074
-1569.147995,48,19.307995
-1551.654754,48,19.339561
-981.657262,48,19.37107
-1415.650946,48,19.403871
-1032.883078,48,19.435578
-1296.70863,48,19.46737
-1083.337497,48,19.500399
-933.587078,48,19.532005
-972.076087,48,19.563534
-772.688545,48,19.595915
-1446.16815,48,19.6275
-1575.914059,48,19.65888
-633.319068,48,19.691646
-1498.631401,48,19.723191
-1544.450418,48,19.754955
-1307.619073,48,19.786455
-1553.798553,48,19.819079
-1283.497547,48,19.850437
-1195.594555,48,19.964669
-1493.723847,48,19.997502
-1276.663762,48,20.029925
-1168.922825,48,20.06136
-2071.468405,48,20.093083
-1751.733086,48,20.126108
-937.320984,48,20.157707
-1320.768608,48,20.189
-1317.746517,48,20.22216
-813.216416,48,20.253632
-1671.83817,48,20.285282
-1109.968222,48,20.317775
-1285.755531,48,20.349318
-1047.623954,48,20.380875
-1573.112876,48,20.414588
-1370.519732,48,20.446044
-856.666484,48,20.477629
-1406.60863,48,20.510342
-938.429542,48,20.541685
-957.437482,48,20.573023
-2151.646905,48,20.605775
-661.9026,48,20.637271
-1444.796934,48,20.668673
-2382.20073,48,20.700286
-1124.356977,48,20.733055
-1116.294009,48,20.764512
-1511.994779,48,20.795984
-1082.654758,48,20.828554
-1768.561893,48,20.860128
-1422.443089,48,20.891917
-854.916854,48,20.924669
-1187.708779,48,20.955913
-999.165738,48,20.987324
-881.460461,48,21.020528
-1079.877628,48,21.052899
-790.593232,48,21.084493
-880.642405,48,21.11709
-1121.092063,48,21.148552
-1227.54134,48,21.179876
-1409.080514,48,21.212388
-1674.503967,48,21.243842
-1022.925468,48,21.275178
-1714.792056,48,21.389338
-1176.486128,48,21.422201
-1146.728357,48,21.453741
-1696.010415,48,21.485615
-1693.916304,48,21.518536
-1178.364157,48,21.549873
-888.262977,48,21.58128
-1378.105519,48,21.613962
-1276.369246,48,21.645481
-1535.42328,48,21.676843
-1042.149989,48,21.70885
-856.047593,48,21.741563
-1859.739851,48,21.773039
-1997.898215,48,21.804464
-1792.161515,48,21.836927
-1192.430823,48,21.868246
-1374.55728,48,21.899891
-790.710439,48,21.932471
-1760.955153,48,21.963986
-1460.68042,48,21.995413
-1161.365583,48,22.02857
-1274.210999,48,22.060367
-1410.571575,48,22.091945
-1118.363935,48,22.124503
-1689.898767,48,22.156016
-924.708486,48,22.187419
-991.028367,48,22.219767
-1373.96494,48,22.251164
-1336.809196,64,22.51685
-772.462205,48,22.549515
-960.608124,48,22.580783
-916.432904,48,22.612478
-1008.861061,48,22.645247
-2121.195874,48,22.676741
-2330.062645,48,22.708339
-1534.432514,48,22.741035
-1816.161653,48,22.772567
-973.455026,48,22.803988
-940.14857,48,22.836409
-1779.959133,48,22.867932
-1186.738836,48,22.899678
-1352.630389,48,22.932265
-1227.388823,48,22.963977
-788.763893,48,23.077316
-1982.342506,48,23.109143
-858.516144,48,23.142032
-1777.722194,48,23.17355
-600.335902,48,23.205168
-1675.264232,48,23.237836
-1009.751972,48,23.269388
-1584.563725,48,23.301224
-799.697974,48,23.334244
-1280.36241,48,23.366003
-1379.554809,48,23.39755
-1134.153914,48,23.429052
-1571.568437,48,23.461668
-1332.596164,48,23.493025
-919.036872,48,23.524945
-1587.231063,48,23.557789
-1531.010171,48,23.589415
-1424.203393,48,23.621086
-931.586338,48,23.653755
-1499.007717,48,23.685206
-1117.08004,48,23.717079
-1598.440813,48,23.749955
-1394.239296,48,23.781432
-1269.53035,48,23.812894
-900.686671,48,23.845451
-1847.23083,48,23.876963
-1681.378914,48,23.908702
-1089.21094,48,23.941227
-1756.860007,48,23.972835
-1004.118978,48,24.004337
-814.767269,48,24.036635
-1121.444618,48,24.069296
-1287.62712,48,24.100745
-1279.75439,48,24.132426
-2297.536296,48,24.164958
-1618.657401,48,24.196257
-871.984981,48,24.22786
-1912.227511,48,24.260209
-1982.799021,48,24.291567
-1141.750389,48,24.323186
-1112.810794,48,24.356087
-1129.073406,48,24.387599
-1079.738675,48,24.501312
-2109.120172,48,24.53311
-794.366053,48,24.566154
-1532.570938,48,24.597737
-986.784445,48,24.629236
-1583.980579,48,24.661807
-1511.918367,48,24.693301
-1233.370099,48,24.725094
-1160.351633,48,24.758197
-1558.734706,48,24.789803
-1247.603312,48,24.821311
-1033.071527,48,24.854229
-1069.027542,48,24.885829
-1030.16305,48,24.917721
-1325.835353,48,24.950198
-1491.529115,48,24.981691
-706.020148,48,25.013257
-1652.730724,48,25.045345
-1519.654131,48,25.077986
-1321.85494,48,25.109571
-1068.936853,48,25.141389
-1226.315484,48,25.174016
-2311.7137,48,25.20556
-930.630078,48,25.237197
-1061.30314,48,25.269669
-1505.994819,48,25.300974
-1325.431298,48,25.332829
-1390.951486,48,25.365581
-1306.686481,48,25.396961
-1823.822051,48,25.428339
-1096.883423,48,25.46093
-933.317797,48,25.492665
-1437.371403,48,25.524436
-1052.346782,48,25.556954
-1590.365901,48,25.588636
-1242.268382,48,25.620369
-1765.649943,48,25.651968
-1165.836537,48,25.684478
-1035.201181,48,25.71594
-1320.843468,48,25.747713
-2120.50882,48,25.780136
-967.019888,48,25.811585
-1466.886447,48,25.843166
-1534.261221,48,25.954955
-1161.245015,48,25.987748
-1368.168838,48,26.019431
-862.006592,48,26.052162
-762.536259,48,26.084853
-1230.395407,48,26.116524
-1292.222727,48,26.148467
-1227.753953,48,26.181413
-1602.82537,48,26.21316
-1693.288444,48,26.244813
-1232.415635,48,26.277367
-1266.307092,48,26.309053
-772.741191,48,26.341027
-929.040611,48,26.373947
-1981.544796,48,26.405488
-1174.636447,48,26.43713
-1402.307983,48,26.469754
-1263.621228,48,26.501418
-1456.053573,48,26.533188
-1179.223448,48,26.564848
-713.465804,48,26.597663
-827.887911,48,26.62923
-1080.295208,48,26.66081
-1381.904117,48,26.693557
-1645.680651,48,26.725088
-1027.612331,48,26.75716
-705.363264,48,26.789914
-838.915848,48,26.821602
-1464.268992,48,26.85324
-956.841844,48,26.885787
-1287.328703,48,26.917285
-847.634001,48,26.949202
-1281.17074,48,26.982001
-1268.465161,48,27.013699
-1494.460372,48,27.045929
-925.369499,48,27.078798
-1436.58552,48,27.110435
-1053.23345,48,27.142397
-762.473948,48,27.173834
-844.329095,48,27.206326
-1075.241033,48,27.237896
-1189.259025,48,27.269422
-751.797122,48,27.302069
-852.155631,48,27.443842
-1702.822232,48,27.475625
-998.680409,48,27.509007
-1380.799999,48,27.54073
-1608.678921,48,27.572253
-1179.003151,48,27.605618
-750.371839,48,27.637437
-1008.891478,48,27.669003
-1434.724394,48,27.701906
-1377.057874,48,27.733664
-1044.512247,48,27.765547
-1260.194858,48,27.79801
-1040.236561,48,27.829725
-1269.628678,48,27.861436
-973.356088,48,27.893891
-1243.975138,48,27.925367
-1059.795254,48,27.957138
-832.87427,48,27.989975
-2066.373845,48,28.021707
-1223.534954,48,28.054388
-1999.899475,48,28.085888
-1612.885742,48,28.118654
-1439.379969,48,28.150587
-857.974771,48,28.182124
-1432.686988,48,28.214841
-1579.707735,48,28.246474
-1710.49924,48,28.278111
-985.972911,48,28.310461
-1023.760476,48,28.342232
-1650.653908,48,28.373757
-1397.656572,48,28.406391
-1376.421278,48,28.437841
-748.576309,48,28.46929
-1316.509605,48,28.501922
-688.690712,48,28.533492
-1081.819274,48,28.565198
-1043.536655,48,28.597888
-2346.9918,48,28.629438
-1079.027548,48,28.6609
-1785.123249,48,28.692165
-863.036794,48,28.724863
-1260.11209,48,28.756581
-1938.368567,48,28.868164
-2490.772205,48,28.900952
-1797.381425,48,28.93267
-918.700949,48,28.964634
-594.994229,48,28.997532
-1394.727024,48,29.029241
-1073.395949,48,29.061963
-871.704371,48,29.093468
-719.566409,48,29.126072
-735.326603,48,29.158222
-1152.411814,48,29.189711
-1034.780638,48,29.223351
-572.44469,48,29.25512
-1017.532629,48,29.28656
-1334.246807,48,29.31945
-831.672734,48,29.351233
-999.636062,48,29.382769
-1084.489074,48,29.415617
-1370.778389,48,29.447302
-793.766822,48,29.478753
-1306.183514,48,29.511573
-1110.988658,48,29.543057
-1226.39785,48,29.57473
-1475.159775,64,29.849938
-1142.427442,48,29.881434
-650.941866,48,29.914032
-1050.536645,48,29.945685
-1396.938475,48,29.977291
-1666.035545,48,30.009742
-956.392727,48,30.041861
-1054.953199,48,30.073935
-1659.011091,48,30.105307
-932.959528,48,30.138012
-2161.909805,48,30.169802
-1632.929367,48,30.201099
-1136.962503,48,30.233713
-920.607169,48,30.265183
-839.398885,48,30.296626
-1287.848941,48,30.329038
-509.192238,48,30.360702
-543.60746,48,30.392144
-852.843506,48,30.424673
-1066.458138,48,30.456131
-667.365093,48,30.569535
-822.929913,48,30.601187
-1239.005115,48,30.634045
-713.608261,48,30.665439
-341.563633,48,30.696896
-1099.514708,48,30.729433
-527.670517,48,30.761319
-1501.588032,48,30.792683
-1108.131666,48,30.825614
-691.864449,48,30.857168
-1169.994138,48,30.888619
-1324.851911,48,30.921203
-1329.859687,48,30.952596
-779.036785,48,30.984354
-891.29694,48,31.016041
-954.853866,48,31.049199
-1052.155628,48,31.081029
-564.626176,48,31.112442
-870.6982,48,31.144845
-1008.690283,48,31.176546
-2005.045134,48,31.208216
-1379.901512,48,31.241139
-764.34197,48,31.272726
-1738.407094,48,31.304085
-1669.635378,48,31.336673
-1028.662574,48,31.368366
-1091.623809,48,31.399783
-1712.860309,48,31.432424
-1287.25912,48,31.463981
-1475.634366,48,31.495493
-3106.334966,48,31.528224
-522.075347,48,31.559582
-835.770559,48,31.591327
-901.804671,48,31.622748
-906.941094,48,31.655425
-1173.508786,48,31.686767
-1588.797971,48,31.718266
-834.056331,48,31.751039
-1457.872613,48,31.782788
-964.42696,48,31.814204
-1323.490553,48,31.846915
-1339.073402,48,31.878335
-968.838046,48,31.989962
-1697.555595,48,32.021825
-860.526024,48,32.055146
-708.003949,48,32.08699
-1333.290205,48,32.1186
-617.299494,48,32.151298
-1434.236333,48,32.183328
-1311.818728,48,32.215125
-507.600625,48,32.247826
-702.262383,48,32.279561
-2035.050871,48,32.311261
-749.375327,48,32.344028
-752.487357,48,32.376068
-1418.537353,48,32.407456
-780.294371,48,32.440402
-1438.904621,48,32.472153
-2110.128042,48,32.50384
-2925.802165,48,32.53642
-1447.659732,48,32.568183
-1081.977482,48,32.60016
-773.600803,48,32.631864
-914.934361,48,32.664387
-1265.169336,48,32.696102
-705.990259,48,32.727637
-1362.079174,48,32.76042
-756.452106,48,32.792305
-1030.257924,48,32.823828
-1304.993766,48,32.856659
-1175.108736,48,32.888088
-1527.62245,48,32.91952
-669.952484,48,32.952372
-665.097546,48,32.984246
-751.851888,48,33.015842
-981.073087,48,33.049048
-945.196598,48,33.081333
-957.584424,48,33.112755
-1479.994355,48,33.145382
-3023.797243,48,33.177059
-913.544701,48,33.208764
-1106.1826,48,33.240394
-865.292952,48,33.273142
-1025.825559,48,33.304865
-1051.828848,48,33.336563
-1599.126883,48,33.452336
-928.529669,48,33.484176
-1065.812473,48,33.515777
-961.209556,48,33.548717
-707.309902,48,33.580764
-778.711174,48,33.612433
-1281.196858,48,33.643923
-1201.44116,48,33.676699
-661.587062,48,33.708288
-4744.943103,48,33.739739
-1990.841422,48,33.772503
-1165.085874,48,33.804227
-753.110906,48,33.835814
-3240.380277,48,33.86849
-894.990321,48,33.899848
-2524.648618,48,33.931386
-1026.40325,48,33.964002
-685.872286,48,33.995953
-1081.202129,48,34.027508
-1111.62816,48,34.060718
-1068.724994,48,34.092318
-2029.38276,48,34.123944
-1447.024392,48,34.156561
-664.03807,48,34.188573
-847.211272,48,34.220222
-1367.54223,48,34.252001
-703.324369,48,34.284628
-793.534588,48,34.316347
-1610.446558,48,34.3479
-1237.146659,48,34.380569
-737.41692,48,34.412308
-1300.872088,48,34.444033
-1007.028335,48,34.476886
-766.734102,48,34.508438
-1402.668739,48,34.539893
-1692.257547,48,34.572579
-966.338879,48,34.604324
-806.997004,48,34.635944
-1253.904802,48,34.668405
-1000.066632,48,34.700074
-2634.40873,48,34.731674
-1162.068453,48,34.764166
-945.339189,48,34.795792
-1160.750947,48,34.908684
-1259.615297,48,34.94046
-951.981908,48,34.973209
-1113.157364,48,35.005101
-1534.237725,48,35.036886
-1481.139309,48,35.070318
-1868.756899,48,35.1019
-614.396409,48,35.133429
-1223.857482,48,35.166148
-1626.517532,48,35.198067
-821.735954,48,35.229834
-1024.550502,48,35.261483
-1370.892601,48,35.2943
-776.689411,48,35.325949
-2544.719868,48,35.357497
-981.84916,48,35.390206
-1542.266605,48,35.422123
-1243.426908,48,35.453797
-633.244819,48,35.4867
-668.561841,48,35.518313
-825.74144,48,35.549966
-642.085238,48,35.582667
-1280.351862,48,35.614738
-613.349773,48,35.646329
-832.271851,48,35.6791
-2610.7038,48,35.710589
-1129.812759,48,35.742277
-1163.908859,48,35.774699
-934.454624,48,35.806597
