#{"t_start": 1722674652.9570227, "env_id": "None"}
r,l,t
-675.85662,48,4.050333
-8989.787959,48,4.082865
-512.186416,48,4.114562
-1541.251698,48,4.146235
-1563.793168,48,4.177751
-1025.760575,48,4.210397
-6708.180051,48,4.242253
-2506.596585,48,4.273956
-7394.958913,48,4.306767
-3822.14969,48,4.338403
-7296.615584,48,4.370148
-5825.480375,48,4.40316
-1050.191515,48,4.434722
-1133.184688,48,4.467391
-1294.680762,48,4.500213
-779.957243,48,4.531889
-7656.850031,48,4.563513
-2016.554068,48,4.596248
-8827.878163,48,4.628
-754.802844,48,4.659815
-4542.310776,48,4.69244
-2374.687412,48,4.724096
-473.338725,48,4.755734
-8152.510695,48,4.78846
-1438.578463,48,4.820192
-7782.338423,48,4.851907
-5751.862049,48,4.883711
-5555.300281,48,4.916718
-1334.018912,48,4.94825
-4247.342104,48,5.061022
-781.651869,48,5.093693
-13092.834382,48,5.125218
-4875.85076,48,5.156606
-1096.657234,48,5.18817
-342.248313,48,5.22075
-639.650636,48,5.252325
-1651.397777,48,5.283643
-5620.045277,48,5.316193
-8638.013838,48,5.3476
-3489.246418,48,5.379019
-5921.290888,48,5.411361
-1062.27138,48,5.442795
-10115.406326,48,5.474934
-7621.180951,48,5.507481
-978.358925,48,5.538812
-5316.696617,48,5.570418
-9843.547855,48,5.602826
-5338.170291,48,5.634429
-5643.285609,48,5.665874
-3508.492132,48,5.698483
-7712.810856,48,5.73014
-11437.34656,48,5.761695
-1174.516244,48,5.793163
-639.818179,48,5.825737
-767.947631,48,5.857504
-3389.993509,48,5.889043
-874.127036,48,5.921798
-4216.870509,48,5.953209
-783.246702,48,5.984632
-1198.485195,48,6.017279
-8610.641565,48,6.0485
-1102.460695,48,6.079879
-6370.562741,48,6.112537
-6480.034903,48,6.144031
-9922.497551,48,6.175365
-2484.288539,48,6.207773
-6035.368444,48,6.239471
-1013.876459,48,6.271095
-563.092099,48,6.303495
-1404.664613,48,6.335009
-8974.105756,48,6.366418
-488.61661,48,6.475196
-976.385465,48,6.507978
-878.797855,48,6.539738
-1711.442418,48,6.571357
-544.891347,48,6.602862
-1170.585589,48,6.635283
-3000.228881,48,6.666836
-8823.698708,48,6.698415
-793.940483,48,6.731341
-991.874052,48,6.762665
-1004.10953,48,6.794251
-6451.574074,48,6.826988
-1380.739799,48,6.858882
-923.628736,48,6.890445
-2879.736962,48,6.922962
-1043.830742,48,6.954426
-957.37323,48,6.985867
-541.445772,48,7.018329
-796.447643,48,7.049918
-1450.205324,48,7.081448
-881.02514,48,7.114026
-1263.276194,48,7.145364
-1291.936828,48,7.177057
-6752.66546,48,7.208574
-496.571445,48,7.241081
-1786.20972,48,7.272529
-1320.643911,48,7.304186
-1225.521067,48,7.336719
-526.280595,48,7.368271
-2983.705932,48,7.399546
-2215.300716,48,7.431988
-4139.31289,48,7.464276
-610.858889,48,7.496161
-1693.938557,48,7.529032
-5192.949707,48,7.560537
-1099.644345,48,7.591973
-1201.632565,48,7.624461
-1120.596217,48,7.655903
-1460.302739,64,7.932451
-5004.707469,48,7.964117
-693.334635,48,7.995595
-1328.123457,48,8.028112
-1405.280075,48,8.059684
-796.237624,48,8.17212
-6177.920199,48,8.20391
-6950.883754,48,8.23681
-11548.027207,48,8.268321
-657.980221,48,8.300083
-559.522776,48,8.332814
-6147.521237,48,8.36438
-3162.458007,48,8.396114
-7667.193491,48,8.42857
-867.561747,48,8.460704
-2128.894489,48,8.492883
-1178.817189,48,8.525353
-5577.826616,48,8.557399
-6622.267496,48,8.588848
-1622.289637,48,8.620426
-1047.643357,48,8.652923
-732.52311,48,8.684528
-8573.060712,48,8.716141
-1326.813849,48,8.74888
-6318.571038,48,8.780415
-633.272831,48,8.812151
-758.898723,48,8.844905
-816.441016,48,8.87671
-8581.77356,48,8.9083
-1183.503538,48,8.940986
-971.071942,48,8.972593
-5650.423845,48,9.004169
-9767.479825,48,9.036493
-1054.041289,48,9.068213
-960.15349,48,9.099797
-8220.398302,48,9.132399
-1261.34511,48,9.164291
-6895.263606,48,9.195931
-6521.505438,48,9.227445
-4664.182323,48,9.260059
-1473.901837,48,9.291768
-1240.427598,48,9.323511
-738.802559,48,9.356436
-890.591642,48,9.388164
-9092.283952,48,9.419754
-9928.533838,48,9.452435
-9821.812602,48,9.485075
-776.126441,48,9.595371
-1509.71836,48,9.626942
-3841.90405,48,9.659719
-1442.136637,48,9.69138
-563.715802,48,9.723289
-565.504406,48,9.756066
-8776.048217,48,9.787712
-7698.838627,48,9.819479
-670.231211,48,9.852302
-5700.897893,48,9.883943
-952.596811,48,9.915578
-4502.78242,48,9.948239
-8467.704082,48,9.980066
-6057.9899,48,10.011618
-943.01401,48,10.044121
-1233.711501,48,10.075928
-1488.949902,48,10.10765
-4588.412037,48,10.13937
-7052.524515,48,10.172427
-6212.966181,48,10.204098
-10286.788852,48,10.235727
-714.961917,48,10.268588
-7820.001856,48,10.300266
-4526.528243,48,10.332057
-363.777633,48,10.364806
-1035.185697,48,10.396365
-748.987259,48,10.427993
-11884.64845,48,10.460937
-6564.807172,48,10.493111
-1127.604193,48,10.524769
-8017.919648,48,10.557649
-9280.483636,48,10.589274
-828.34804,48,10.620945
-1297.387138,48,10.653474
-837.909081,48,10.685312
-600.476623,48,10.716909
-570.011845,48,10.749629
-3657.870837,48,10.781683
-2146.474831,48,10.813447
-8243.888908,48,10.845145
-637.757559,48,10.877895
-718.725323,48,10.909315
-872.866343,48,10.941012
-721.428961,48,11.055079
-6792.97074,48,11.086842
-1509.776805,48,11.118437
-1476.277029,48,11.150262
-8543.814666,48,11.183444
-4636.318292,48,11.215208
-1286.78579,48,11.246752
-793.719065,48,11.279583
-950.120426,48,11.311485
-3255.551079,48,11.343212
-6157.193799,48,11.375878
-1408.247813,48,11.407568
-8648.236865,48,11.43935
-1669.498366,48,11.472927
-472.68339,48,11.504938
-3204.980577,48,11.536573
-1348.950328,48,11.569701
-8187.115609,48,11.60149
-7634.414911,48,11.633162
-590.724923,48,11.666061
-1649.443142,48,11.698053
-6592.579363,48,11.729985
-1055.388285,48,11.762721
-1188.893279,48,11.794518
-1066.812948,48,11.82641
-1067.156684,48,11.859306
-890.101038,48,11.890999
-1264.078796,48,11.922782
-3459.877721,48,11.954772
-8708.402656,48,11.987484
-3590.149606,48,12.019069
-1292.057265,48,12.05084
-5739.792232,48,12.083683
-1561.633673,48,12.115293
-2522.861703,48,12.146866
-737.464226,48,12.179725
-7381.012083,48,12.211277
-1082.254279,48,12.242934
-6841.62203,48,12.275922
-4539.584608,48,12.308144
-878.58101,48,12.340025
-1587.380199,48,12.372955
-2618.79412,48,12.40476
-921.616227,48,12.519068
-617.293457,48,12.550973
-2102.611919,48,12.58416
-7606.826178,48,12.61577
-7214.914326,48,12.647568
-626.810575,48,12.680581
-801.826632,48,12.712331
-9007.89878,48,12.744098
-1340.368274,48,12.776939
-8042.670665,48,12.80881
-1466.194151,48,12.840778
-849.670622,48,12.873669
-709.668556,48,12.905555
-6523.379951,48,12.937441
-1312.012147,48,12.969314
-977.502673,48,13.001927
-2946.504928,48,13.033577
-2145.348518,48,13.065295
-542.039343,48,13.098162
-1642.501038,48,13.129919
-1707.591196,48,13.161778
-6620.807213,48,13.194635
-676.678454,48,13.226341
-1802.8103,48,13.258022
-4093.83913,48,13.291251
-1237.210765,48,13.323141
-638.477131,48,13.354982
-763.276681,48,13.387716
-879.84835,48,13.41978
-1512.853258,48,13.451402
-518.62709,48,13.485163
-8275.718088,48,13.516873
-3675.268146,48,13.548529
-10061.174135,48,13.581367
-1091.144258,48,13.613038
-5932.083079,48,13.644583
-1368.672935,48,13.676327
-1284.33753,48,13.709263
-1247.120198,48,13.741029
-680.072571,48,13.772695
-1479.158502,48,13.805402
-4009.448927,48,13.837146
-932.813547,48,13.947016
-1054.71352,48,13.978926
-8521.716458,48,14.011985
-4785.471033,48,14.04374
-1339.090074,48,14.075609
-897.047348,48,14.10844
-3430.714259,48,14.140325
-1280.536869,48,14.172138
-752.817505,48,14.205266
-564.941338,48,14.23708
-8029.79927,48,14.269063
-1043.631367,48,14.302156
-1634.218159,48,14.334037
-4654.188082,48,14.365664
-477.391051,48,14.398335
-7963.530384,48,14.430169
-6916.904727,48,14.461912
-3524.802959,48,14.495404
-958.166532,48,14.527214
-1886.056569,48,14.559016
-772.28338,48,14.591721
-736.460534,48,14.623309
-851.907593,48,14.655126
-1311.12831,48,14.687055
-1782.268159,48,14.719823
-591.738712,48,14.751584
-5467.348284,48,14.78335
-739.565781,48,14.816204
-5068.291116,48,14.848115
-499.077258,48,14.88
-1214.883707,48,14.913602
-4347.17472,48,14.945995
-3924.58626,48,14.977801
-2208.058269,64,15.252764
-677.077259,48,15.284414
-595.137816,48,15.31722
-8256.993812,48,15.348917
-2138.359288,48,15.380544
-1226.272299,48,15.413517
-483.846731,48,15.445535
-792.677965,48,15.477879
-1918.275743,48,15.511229
-6909.016125,48,15.542823
-658.12707,48,15.655792
-5550.920143,48,15.687871
-5483.403349,48,15.721049
-3536.332364,48,15.752662
-3384.521457,48,15.784502
-5513.241376,48,15.817591
-8362.62255,48,15.84943
-867.24062,48,15.881097
-973.69911,48,15.913988
-525.944639,48,15.94579
-2813.903366,48,15.97762
-595.92133,48,16.010201
-938.459422,48,16.041898
-3041.338051,48,16.073743
-970.444012,48,16.106472
-675.189638,48,16.138227
-907.867697,48,16.169937
-832.453881,48,16.201645
-3064.12714,48,16.234596
-6608.372814,48,16.266209
-2559.30009,48,16.298182
-5643.041323,48,16.331104
-1270.095181,48,16.362858
-362.712344,48,16.39449
-8511.26868,48,16.42725
-850.713931,48,16.4602
-5464.90366,48,16.492937
-4889.610198,48,16.525723
-980.416971,48,16.557573
-674.905334,48,16.589452
-3445.733292,48,16.622405
-677.395874,48,16.654052
-8634.26767,48,16.685921
-6664.827968,48,16.718802
-12249.660088,48,16.750748
-8221.620201,48,16.782496
-955.280998,48,16.815336
-2675.517844,48,16.847503
-5665.691587,48,16.87945
-594.886069,48,16.91126
-9656.947385,48,16.943967
-3916.480283,48,16.97597
-5901.076762,48,17.087021
-849.47043,48,17.120182
-7000.71907,48,17.151989
-562.24709,48,17.183989
-6000.867453,48,17.215806
-8339.05794,48,17.248904
-6489.939577,48,17.280977
-879.88709,48,17.312989
-430.123335,48,17.345839
-512.680403,48,17.377513
-755.053676,48,17.409382
-8795.88504,48,17.442358
-10624.110121,48,17.474406
-5903.341673,48,17.50672
-1035.788225,48,17.539626
-1077.19751,48,17.571504
-1243.049077,48,17.603258
-573.459662,48,17.635962
-893.247724,48,17.667805
-1678.873028,48,17.699726
-514.305934,48,17.73273
-1355.79401,48,17.764844
-3787.619557,48,17.79674
-5769.53762,48,17.829635
-6468.351238,48,17.861533
-5758.850087,48,17.893278
-712.592024,48,17.926297
-3644.695151,48,17.958349
-8636.75329,48,17.990298
-774.662956,48,18.021969
-1600.385387,48,18.054985
-4894.793943,48,18.086882
-519.461203,48,18.118728
-522.469766,48,18.151619
-4620.604084,48,18.183486
-491.67056,48,18.215346
-6213.367496,48,18.24845
-882.298252,48,18.280335
-4676.843069,48,18.312283
-1047.88319,48,18.345236
-384.420198,48,18.377189
-645.8708,48,18.408724
-13438.173746,48,18.441495
-808.452315,48,18.555618
-1710.494012,48,18.58761
-2964.951595,48,18.619318
-1445.100868,48,18.652307
-5789.471928,48,18.684207
-511.726761,48,18.715913
-845.83684,48,18.748585
-485.285981,48,18.780339
-837.612731,48,18.812131
-1002.504404,48,18.844939
-808.143263,48,18.876706
-4369.462335,48,18.908444
-2567.896551,48,18.941192
-4040.489592,48,18.972965
-1069.805678,48,19.004559
-9512.438357,48,19.037368
-680.614074,48,19.069268
-470.199022,48,19.101044
-1440.83911,48,19.132824
-5575.268625,48,19.165585
-691.98808,48,19.197511
-8842.818634,48,19.229182
-8853.631153,48,19.262044
-1391.439639,48,19.293815
-738.734789,48,19.325692
-3415.376585,48,19.358497
-9512.618245,48,19.390109
-5195.288136,48,19.421747
-7090.507762,48,19.454456
-595.655326,48,19.486808
-757.153993,48,19.518754
-3510.240656,48,19.551442
-1679.695763,48,19.583157
-4892.5945,48,19.614824
-1500.007921,48,19.647318
-550.893938,48,19.679166
-7482.668481,48,19.710822
-1148.249438,48,19.742563
-1929.313439,48,19.77505
-620.048797,48,19.806748
-8065.23794,48,19.838347
-904.703896,48,19.871321
-4561.023195,48,19.902889
-434.637436,48,20.016211
-9062.760172,48,20.049288
-1243.401006,48,20.081259
-695.542007,48,20.113027
-1467.791264,48,20.144928
-1028.033993,48,20.177648
-4834.673591,48,20.209432
-9632.995162,48,20.24097
-7788.325177,48,20.274028
-3723.153005,48,20.306001
-655.888365,48,20.33795
-950.117885,48,20.370881
-7470.087658,48,20.40266
-455.26365,48,20.434503
-1142.33998,48,20.467415
-1004.73309,48,20.499904
-1072.538281,48,20.531715
-1169.511182,48,20.564689
-9755.358658,48,20.596676
-6022.729571,48,20.628308
-569.204789,48,20.661178
-504.55109,48,20.693009
-454.322377,48,20.724663
-1282.421707,48,20.757506
-7585.117279,48,20.78932
-1894.671146,48,20.821145
-638.334052,48,20.852929
-3573.802589,48,20.885586
-1165.995313,48,20.917469
-6007.855907,48,20.949186
-642.706539,48,20.982121
-4229.285869,48,21.013673
-7744.823517,48,21.04533
-796.070123,48,21.078204
-659.942261,48,21.109805
-5719.702774,48,21.141554
-932.100314,48,21.17433
-1328.087807,48,21.206036
-4119.352672,48,21.23768
-897.61156,48,21.27021
-4666.444218,48,21.301929
-4523.89753,48,21.333596
-844.274054,48,21.446927
-8614.565646,48,21.480133
-549.239997,48,21.512601
-638.060338,48,21.544389
-599.313606,48,21.577371
-1049.242575,48,21.609094
-7480.569608,48,21.640813
-915.178704,48,21.673668
-942.308256,48,21.705472
-680.605544,48,21.73706
-435.253677,48,21.769931
-784.128733,48,21.802431
-3507.414867,48,21.834821
-639.375591,48,21.867795
-859.476972,48,21.899731
-6457.180282,48,21.931485
-5951.628396,48,21.963474
-1088.3797,48,21.9963
-1101.934667,48,22.035235
-1107.20653,48,22.067121
-5726.271523,48,22.09997
-2844.506248,48,22.131444
-1639.539881,48,22.163098
-5538.591534,48,22.195946
-778.472674,48,22.227638
-9613.667876,48,22.259187
-570.055832,48,22.292212
-484.110338,48,22.323929
-3027.866497,64,22.59451
-681.376138,48,22.626282
-1279.680957,48,22.657964
-1438.032491,48,22.690771
-1067.169434,48,22.722465
-560.258378,48,22.754198
-961.65615,48,22.786741
-979.637196,48,22.818511
-428.062219,48,22.850243
-751.089005,48,22.883055
-10062.966494,48,22.914769
-1162.269733,48,22.946763
-6054.101795,48,22.979701
-4597.193401,48,23.011432
-1149.480877,48,23.043091
-7577.597499,48,23.154587
-785.131679,48,23.188254
-554.681289,48,23.220306
-1087.862912,48,23.252011
-789.877692,48,23.285077
-8589.312957,48,23.316953
-7579.416389,48,23.34876
-1344.064376,48,23.380318
-1060.075226,48,23.413129
-1147.860539,48,23.44476
-673.196365,48,23.476534
-1152.844523,48,23.510084
-997.749883,48,23.541799
-1475.178818,48,23.573601
-7922.7647,48,23.606209
-1417.955049,48,23.637826
-1044.38264,48,23.669603
-679.889879,48,23.702395
-976.197112,48,23.734199
-352.961161,48,23.766154
-1112.574607,48,23.798944
-1301.690144,48,23.830799
-3490.053558,48,23.862738
-690.229854,48,23.895362
-8674.867009,48,23.927076
-663.671674,48,23.958877
-696.73793,48,23.991675
-690.675649,48,24.023117
-1601.974408,48,24.054818
-1086.072975,48,24.086531
-6119.62958,48,24.1192
-1074.756078,48,24.150721
-8914.116368,48,24.18238
-957.568229,48,24.214964
-586.008063,48,24.246534
-6846.014681,48,24.278151
-5107.602807,48,24.311019
-954.375774,48,24.342837
-5686.697892,48,24.374502
-5682.892663,48,24.407247
-1946.58666,48,24.438886
-1330.123192,48,24.470474
-629.344309,48,24.584359
-4822.561057,48,24.61716
-1085.89979,48,24.648911
-4962.874696,48,24.680822
-946.730482,48,24.713751
-987.318228,48,24.745399
-1477.616812,48,24.777117
-4211.39965,48,24.810077
-1702.016005,48,24.842164
-830.259096,48,24.873923
-953.993178,48,24.907127
-453.043102,48,24.939129
-8472.259748,48,24.970939
-4397.077182,48,25.003781
-845.43627,48,25.035491
-3805.219182,48,25.067398
-1038.679849,48,25.099252
-7000.471459,48,25.131945
-3102.375126,48,25.163754
-684.739539,48,25.19559
-6239.788254,48,25.22843
-7007.801159,48,25.260191
-969.960816,48,25.292015
-485.728214,48,25.325057
-4986.04386,48,25.357002
-2827.016716,48,25.388782
-739.825504,48,25.421594
-1636.487147,48,25.453374
-4470.024999,48,25.485147
-6627.583908,48,25.518801
-9959.885486,48,25.550605
-1177.762049,48,25.58255
-8452.816731,48,25.615593
-3633.74167,48,25.647416
-1648.545118,48,25.679164
-1294.267698,48,25.711995
-994.579189,48,25.743744
-732.759743,48,25.77545
-2612.193124,48,25.808168
-981.377055,48,25.839979
-699.176838,48,25.872072
-1301.549758,48,25.903739
-772.618738,48,25.936564
-1193.579508,48,26.04816
-4760.49577,48,26.080176
-519.732857,48,26.113123
-1316.917563,48,26.144974
-1229.213357,48,26.176702
-781.407894,48,26.208502
-923.996886,48,26.241181
-964.390034,48,26.273059
-2826.641286,48,26.304964
-6198.397979,48,26.337892
-1790.264699,48,26.369411
-1476.843494,48,26.401153
-1005.472767,48,26.434014
-889.496104,48,26.465734
-2301.252077,48,26.497631
-3164.421865,48,26.531041
-819.386773,48,26.56321
-6525.935051,48,26.595064
-4538.781897,48,26.627782
-640.988062,48,26.659521
-1536.415161,48,26.691373
-2106.366938,48,26.724204
-1661.271596,48,26.755801
-1400.973577,48,26.787455
-717.266573,48,26.820431
-7770.181364,48,26.852271
-437.886027,48,26.883932
-574.192428,48,26.915615
-1055.211821,48,26.948557
-557.82564,48,26.980355
-737.824852,48,27.011951
-5416.085485,48,27.044634
-724.424705,48,27.076497
-755.281883,48,27.108264
-1015.41488,48,27.141062
-2050.627081,48,27.172766
-4058.475005,48,27.204503
-3505.789691,48,27.237289
-9994.843544,48,27.268812
-4804.666941,48,27.300537
-848.152654,48,27.333302
-7701.563347,48,27.365048
-5666.800632,48,27.396558
-675.506297,48,27.510575
-1243.451272,48,27.544108
-3383.921682,48,27.576135
-765.55224,48,27.607758
-918.151999,48,27.640788
-1118.534178,48,27.672456
-1059.855168,48,27.70429
-2196.062469,48,27.736875
-1461.964155,48,27.768497
-1023.443345,48,27.800198
-934.083006,48,27.833082
-6016.194264,48,27.864895
-554.935191,48,27.896748
-8940.861771,48,27.928366
-631.377484,48,27.961252
-806.746393,48,27.992774
-8795.611542,48,28.02436
-3295.155673,48,28.057124
-13165.372871,48,28.088875
-1100.90916,48,28.120412
-9616.675025,48,28.153275
-2445.045686,48,28.185042
-574.336952,48,28.216687
-4436.450977,48,28.249244
-1014.903523,48,28.280957
-710.596047,48,28.312903
-7447.149176,48,28.345636
-4395.47549,48,28.377077
-949.642267,48,28.408676
-4805.050105,48,28.441274
-3473.032253,48,28.472898
-4008.302492,48,28.504987
-844.62308,48,28.537911
-997.472244,48,28.569528
-1265.473983,48,28.602396
-2228.041359,48,28.633988
-503.025318,48,28.667353
-1361.705375,48,28.699037
-960.880849,48,28.730639
-563.61107,48,28.76334
-1635.16529,48,28.794965
-697.574886,48,28.826709
-8648.711308,48,28.941245
-9993.039887,48,28.97353
-3419.458558,48,29.005351
-1202.944264,48,29.036992
-946.417427,48,29.069979
-798.14829,48,29.101698
-3252.010894,48,29.133614
-5955.635479,48,29.166413
-7807.365257,48,29.198181
-781.989246,48,29.229793
-1443.457715,48,29.262527
-1219.276706,48,29.294288
-960.364536,48,29.326215
-7825.025466,48,29.35889
-1805.635313,48,29.390674
-946.226941,48,29.422359
-787.714785,48,29.455071
-1525.933963,48,29.486676
-1444.481284,48,29.519341
-2512.397343,48,29.552451
-1301.717248,48,29.584277
-12446.392441,48,29.615978
-6666.38843,48,29.648722
-1698.611908,64,29.922978
-875.148864,48,29.956027
-849.345433,48,29.987859
-2904.084494,48,30.019385
-2045.252414,48,30.051087
-5067.770844,48,30.083701
-4619.890505,48,30.115361
-1040.720454,48,30.146949
-4912.75779,48,30.179996
-6581.113112,48,30.211731
-4746.429537,48,30.243418
-8890.692229,48,30.276
-712.973662,48,30.307866
-773.140116,48,30.339683
-4430.796918,48,30.372446
-1120.038227,48,30.403958
-782.781437,48,30.435535
-1300.268887,48,30.468201
-1344.381918,48,30.499872
-530.968489,48,30.532444
-1868.454098,48,30.644699
-1046.366434,48,30.677643
-852.45882,48,30.709541
-2868.655171,48,30.741274
-1040.040341,48,30.773988
-1022.247073,48,30.805717
-997.24306,48,30.837563
-907.633711,48,30.870405
-5614.487634,48,30.902142
-681.202545,48,30.933929
-2673.21434,48,30.966703
-1815.897924,48,30.998328
-887.081726,48,31.030072
-1255.822001,48,31.061844
-7424.781862,48,31.094938
-1486.844615,48,31.126666
-1757.658858,48,31.158442
-2804.336136,48,31.191471
-684.338017,48,31.223201
-2336.160206,48,31.25491
-692.675822,48,31.287803
-1056.716299,48,31.319657
-1568.857878,48,31.351426
-873.484562,48,31.384252
-2658.602164,48,31.415956
-1617.347524,48,31.447687
-4375.640301,48,31.48055
-577.247666,48,31.512754
-3929.721434,48,31.544807
-1215.378668,48,31.577535
-932.212429,48,31.609422
-2383.944084,48,31.641179
-3201.797369,48,31.673845
-758.417963,48,31.705688
-2281.841867,48,31.737439
-682.236255,48,31.769024
-806.468438,48,31.801702
-1575.61334,48,31.833632
-981.888015,48,31.865524
-1360.890743,48,31.898059
-1109.706754,48,31.929829
-2692.787434,48,31.961652
-1083.329778,48,32.076119
-4198.354501,48,32.107784
-1219.683939,48,32.139668
-1434.341708,48,32.171327
-2038.996127,48,32.20426
-1321.93358,48,32.235941
-1216.510692,48,32.267618
-947.919516,48,32.300447
-1417.138565,48,32.332299
-4852.849179,48,32.363925
-818.837317,48,32.396703
-10512.45229,48,32.428552
-673.673814,48,32.460133
-968.340816,48,32.492851
-785.436489,48,32.525301
-1744.921699,48,32.557287
-2250.159094,48,32.59013
-1623.557259,48,32.621748
-2183.497022,48,32.653443
-1639.417463,48,32.686266
-5958.882087,48,32.717978
-451.719407,48,32.749518
-857.43623,48,32.782444
-1399.428382,48,32.814345
-2563.80287,48,32.846306
-1182.283815,48,32.8781
-2667.186086,48,32.911067
-752.097543,48,32.942844
-2696.861895,48,32.974512
-662.655467,48,33.007425
-1004.243496,48,33.039193
-1354.698848,48,33.070924
-528.842231,48,33.103706
-639.511369,48,33.135411
-1484.869605,48,33.167068
-10640.660228,48,33.20001
-8353.701551,48,33.231726
-953.466642,48,33.263284
-3320.092166,48,33.29601
-2752.890154,48,33.327857
-489.045348,48,33.359488
-855.785806,48,33.392035
-1563.117092,48,33.423744
-1752.252143,48,33.536447
-1132.280982,48,33.568324
-1069.139198,48,33.601268
-1433.159321,48,33.633119
-963.951701,48,33.664989
-1565.247243,48,33.698026
-4121.306444,48,33.729757
-1106.749995,48,33.761485
-889.847971,48,33.79426
-1328.0529,48,33.826172
-945.558945,48,33.858055
-3710.313114,48,33.889899
-934.858625,48,33.922608
-2028.33464,48,33.954394
-1014.68703,48,33.986042
-2713.314766,48,34.019324
-2739.551991,48,34.051082
-1106.736193,48,34.082846
-568.150759,48,34.1156
-5168.964453,48,34.147303
-1371.700426,48,34.178985
-1057.51781,48,34.212039
-541.128154,48,34.243888
-1342.140957,48,34.27573
-1066.03558,48,34.308673
-928.40203,48,34.340569
-3335.563346,48,34.372277
-1092.727419,48,34.40511
-1123.783164,48,34.436992
-2262.411401,48,34.468715
-1098.889489,48,34.501266
-924.691242,48,34.533795
-1029.669713,48,34.565587
-1820.449998,48,34.597442
-1130.370287,48,34.629887
-1002.100658,48,34.661534
-1472.329346,48,34.693284
-1126.432266,48,34.725894
-1330.102385,48,34.757349
-1771.883856,48,34.78898
-5732.75374,48,34.821648
-571.266528,48,34.853206
-937.358662,48,34.884664
-2834.451643,48,34.998111
-3501.204049,48,35.031196
-589.060882,48,35.062999
-1182.723356,48,35.094612
-578.425583,48,35.127302
-2978.187171,48,35.158971
-1057.273099,48,35.190662
-1312.487429,48,35.223359
-5097.056415,48,35.25502
-860.996647,48,35.286832
-2589.34895,48,35.319711
-744.573295,48,35.351245
-8626.316891,48,35.382894
-560.448259,48,35.415589
-2811.794173,48,35.447336
-1033.541874,48,35.479148
-872.511044,48,35.512098
-637.681426,48,35.544581
-584.971895,48,35.576332
-583.836326,48,35.607985
-795.636797,48,35.640934
-545.829596,48,35.672643
-8580.255121,48,35.704406
-1618.464085,48,35.737048
-611.579043,48,35.768753
-1138.816667,48,35.800734
-923.846537,48,35.833605
-3358.057816,48,35.865279
-3347.57346,48,35.897024
-4656.080184,48,35.929765
-4559.959373,48,35.961574
-1129.481847,48,35.993277
-1091.134227,48,36.026031
-1211.847948,48,36.057651
-1417.673191,48,36.089337
-3966.094315,48,36.121973
-426.834372,48,36.153625
-840.525926,48,36.18538
