#{"t_start": 1722455430.2871583, "env_id": "None"}
r,l,t
-6.699052497071174e+25,48,23.677288
-6.250060600062018e+25,48,23.952377
-1.7572951290572164e+26,48,24.22175
-2.7746440312327967e+26,48,24.504493
-2.666377400784978e+25,48,24.773669
-4.8351866861960843e+24,48,25.043035
-4.443367462601989e+26,48,25.309526
-4.489127205883973e+26,48,25.588104
-9.003985167761109e+23,48,25.854544
-3.4210133988519056e+25,48,26.129801
-1.033718185709514e+23,48,26.405699
-1.1422714805713013e+26,48,26.666453
-9.516002174755068e+24,48,26.930234
-8.975508529886038e+23,48,27.19221
-1.544606766415044e+21,48,27.46037
-1.3345533123662096e+26,48,27.738719
-6.516536481132189e+26,48,28.009808
-2.6608371035601343e+23,48,28.281694
-4.0163042923247383e+27,48,28.568341
-2.6332858758287703e+23,48,28.856098
-4.2767331942242605e+25,48,29.120761
-2.6518493414750727e+25,48,29.393082
-5.024473031899994e+22,48,29.668841
-1.0251030450353215e+26,48,29.932343
-2.767889964712717e+25,48,30.206016
-2.926483800822045e+24,48,30.474857
-5.753822060011961e+26,48,30.744363
-6.44854953370995e+24,48,31.021541
-5.80647431338332e+24,48,31.291664
-1.9042423486550413e+26,48,31.57427
-9.750367553218449e+22,48,31.839151
-8.3470919439735e+24,48,32.106936
-2.21833896025443e+26,48,32.390572
-8.53092428961273e+24,48,32.659884
-3.713446220196556e+23,48,32.930575
-1.233825655703294e+24,48,33.205936
-6.910040352360765e+24,48,33.480496
-1.358094665367339e+26,48,33.742095
-5.3007128320053846e+25,48,34.004844
-1.4699384290606716e+25,48,34.272848
-2.322967873262689e+25,48,34.561595
-6.351149835858306e+25,48,34.840676
-4.371407563800119e+24,48,35.130105
-6.221378804297574e+25,48,35.401854
-3.332954080818865e+25,48,35.672977
-3.3488218283948037e+25,48,35.951423
-6.532555115147719e+24,48,36.228771
-6.427911403017692e+24,48,36.505025
-4.823545998920427e+25,48,36.773832
-1.7354103628839275e+22,48,37.052303
-2.5829809092952496e+25,48,37.326825
-5.422699220347644e+24,48,37.60306
-6.318713285015343e+24,48,37.881401
-1.4370962382778723e+26,48,38.155424
-7.119527793110775e+25,48,38.436829
-1.7640762440578365e+26,48,38.703099
-3.396614600658179e+24,48,38.974656
-2.93064940861244e+25,48,39.244602
-4.135297083362234e+26,48,39.525058
-6.124499376019718e+24,48,39.822649
-1.5452688707130457e+24,48,40.093515
-3.2109417287021713e+24,48,40.364199
-5.8685814590297305e+23,48,40.647864
-3.6162303805734797e+25,48,40.919703
-7.299077849654615e+23,48,41.194508
-2.6985003033590353e+26,48,41.466243
-7.0762509046501145e+25,48,41.73686
-1.4800551205905105e+25,48,42.0035
-1.8358423957228388e+25,48,42.278351
-8.700112467805757e+25,48,42.546586
-2.3808420370961698e+24,48,42.815582
-6.908502294752516e+23,48,43.094465
-6.721874568826623e+23,48,43.367449
-9.743690775678131e+24,48,43.642287
-2.5208392731642233e+23,48,43.916773
-7.519061458295628e+25,48,44.189186
-9.029189565776804e+24,48,44.467223
-8.946067209340551e+24,48,44.755369
-6.93900016710187e+25,48,45.029348
-6.888753053751463e+24,48,45.297995
-5.388112261929143e+24,48,45.573391
-4.94221508226183e+25,48,45.840096
-4.926191391619519e+25,48,46.135815
-2.793057633519749e+24,48,46.42658
-2.0373768391339415e+26,48,46.711895
-3.699165631519658e+24,48,46.980419
-1.2594060173182484e+25,48,47.260632
-6.912105927280029e+22,48,47.531271
-2.373051545438521e+25,48,47.798085
-3.0986620907241e+22,48,48.066875
-1.1449019523295535e+25,48,48.333411
-4.520069939661098e+25,48,48.610969
-9.151684040801125e+24,48,48.882874
-6.302604571405732e+23,48,49.14498
-4.805451224201618e+24,48,49.426428
-2.0229205519447547e+23,48,49.715102
-1.965215770435008e+24,48,49.982192
-5.980203733856162e+25,48,50.251487
-1.3882337352276964e+24,48,50.521173
-4.2034706621671334e+24,48,50.80034
-1.5429430300803712e+25,48,51.085138
-2.8087873310305045e+23,48,51.350602
-6.311655665338983e+24,48,51.62046
-5.148927349242662e+21,48,51.884571
-5.097076012489519e+22,48,52.157449
-6.566301210198058e+22,48,52.435665
-3.691536373728576e+23,48,52.728282
-1.0393042056312786e+26,48,53.001122
-2.15701444338964e+24,48,53.269677
-4.002509355144801e+25,48,53.545596
-3.854928942570572e+22,48,53.829405
-7.613654508991179e+24,48,54.099564
-1.931864547522303e+25,48,54.382974
-9.417168692757727e+25,48,54.658079
-5.0515934479510606e+26,48,54.927914
-2.8803922595047594e+25,48,55.198695
-2.9045967034232428e+23,48,55.470701
-3.82161007763461e+24,48,55.737572
-5.600777894204302e+25,48,56.007416
-3.1519016739075544e+23,48,56.278459
-2.564938367195652e+23,48,56.54558
-1.5372061527598254e+26,48,56.813374
-1.963213175036037e+25,64,57.357338
-1.0425606667976764e+25,48,57.638148
-3.2613351849581875e+24,48,57.91446
-2.805317968634954e+24,48,58.182084
-6.600956344957261e+23,48,58.445548
-6.197418834456557e+25,48,58.708638
-1.0162759605821283e+24,48,58.971345
-8.683523425382369e+24,48,59.236956
-1.7022067538112198e+24,48,59.509936
-5.351933334465799e+24,48,59.788069
-3.5071928796831864e+23,48,60.051789
-2.6664533983845894e+25,48,60.320729
-3.3012894528932505e+24,48,60.597971
-1.7309619595964264e+24,48,60.864615
-1.3621713166866717e+25,48,61.13237
-1.7413260094588738e+25,48,61.395948
-6.359944534142531e+23,48,61.661484
-2.1926350599870428e+23,48,61.93514
-1.0596909016589074e+24,48,62.21698
-4.4134966073939186e+25,48,62.490838
-9.803962101392096e+24,48,62.76312
-2.947537640616833e+24,48,63.032863
-1.4027154058985999e+25,48,63.304202
-2.9145879590836265e+24,48,63.580834
-3.521493782017647e+25,48,63.850466
-3.787020768387569e+23,48,64.122628
-4.3842790466018296e+24,48,64.394734
-1.2211769544445897e+23,48,64.663368
-1.7925745718747608e+25,48,64.925001
-1.2518881138582693e+26,48,65.190208
-4.1868996881638646e+24,48,65.455705
-1.505201296992333e+25,48,65.719531
-6.361290718619134e+24,48,65.993387
-1.0992157708490855e+23,48,66.264243
-6.278770529097338e+24,48,66.533046
-2.58361833209535e+23,48,66.801635
-1.5564494873017407e+26,48,67.094207
-4.5409036082981103e+23,48,67.359444
-3.2520838114744626e+24,48,67.640759
-1.8302821137226097e+23,48,67.916793
-3.3074161519867815e+23,48,68.191673
-7.166310567681878e+25,48,68.46216
-5.670494520360042e+23,48,68.736478
-1.563994585567203e+24,48,68.998166
-1.885175037950085e+26,48,69.276725
-1.665332956370346e+24,48,69.548608
-2.1423608349913844e+24,48,69.831147
-2.980314424494574e+24,48,70.100836
-2.57823288705102e+24,48,70.372117
-3.4788764920783395e+24,48,70.661102
-2.6654714442616846e+24,48,70.928002
-1.4022602902666877e+26,48,71.192526
-6.08606247910054e+24,48,71.460585
-5.7939325954508644e+25,48,71.729726
-4.213918537246881e+25,48,71.991171
-2.7606559593014644e+24,48,72.254118
-6.72876623746472e+23,48,72.52158
-2.5138330954600546e+24,48,72.801779
-1.462226468690237e+26,48,73.094549
-4.1858322571924764e+24,48,73.376488
-2.8575630611967637e+22,48,73.647496
-2.082555794119097e+22,48,73.919078
-9.077566857848082e+24,48,74.193998
-4.2749993234868424e+23,48,74.469807
-8.480687245303194e+24,48,74.74795
-1.7900994447945133e+25,48,75.032124
-1.943931303709182e+24,48,75.308994
-9.821520384719617e+25,48,75.577645
-1.1774743880168776e+24,48,75.854277
-5.465179497263314e+23,48,76.125852
-3.0159438503532862e+25,48,76.395005
-8.50023618546318e+24,48,76.672532
-3.654636080210003e+24,48,76.951526
-3.964858819209628e+25,48,77.225972
-2.917257804333825e+22,48,77.491351
-6.493576460705563e+23,48,77.763387
-1.676227767392949e+23,48,78.036991
-1.1970331884542189e+25,48,78.308447
-1.909387791461298e+23,48,78.611747
-5.191322998195328e+24,48,78.881225
-9.905896497229836e+23,48,79.150027
-2.240360606321606e+24,48,79.414725
-2.7315709943138415e+24,48,79.694431
-3.3646823270605623e+25,48,79.975073
-6.23548665893336e+24,48,80.242822
-1.0065549214778992e+24,48,80.515923
-2.9310858568689135e+23,48,80.784974
-1.990420754515848e+25,48,81.071653
-2.3166774273884073e+25,48,81.343329
-7.527109945190398e+24,48,81.636466
-6.693927634771314e+24,48,81.9098
-8.156732202433002e+23,48,82.185785
-1.833685436954399e+24,48,82.460579
-7.393679877113851e+23,48,82.725731
-3.123120497108422e+25,48,82.99393
-3.8104635788044806e+25,48,83.268349
-4.5583088158723305e+25,48,83.539211
-7.269560615048762e+23,48,83.804575
-2.8267730184133965e+23,48,84.071842
-9.039529366369987e+24,48,84.346531
-2.682172670063044e+22,48,84.635886
-5.15913205771085e+23,48,84.904712
-9.954398731099432e+23,48,85.174956
-2.487130541648822e+23,48,85.448439
-2.2123983419934186e+23,48,85.720707
-1.9512947296537555e+23,48,86.006978
-9.941879481725529e+22,48,86.277895
-1.9563276586162997e+22,48,86.554262
-3.91036379206067e+23,48,86.82406
-3.1318591709629176e+23,48,87.092502
-5.6893396729416185e+22,48,87.372352
-7.35188357321762e+24,48,87.650205
-9.14705466633711e+23,48,87.927619
-3.126972218780305e+25,48,88.196608
-2.3940102754983767e+24,48,88.467847
-9.105149834047551e+24,48,88.740502
-4.4607913923167766e+24,48,89.016335
-1.3150644986798836e+24,48,89.28578
-2.943604059637674e+24,48,89.555979
-1.4445958463416628e+25,48,89.819478
-5.678165156723925e+24,48,90.097104
-1.0676730955175248e+24,48,90.362628
-1.4142402841263755e+23,48,90.630736
-1.667987578605527e+23,48,90.90777
-2.2714617702865075e+25,48,91.183247
-2.5270680788622905e+24,48,91.455009
-1.3063279719079518e+23,48,91.732662
-6.561905591316536e+23,48,92.000681
-5.484565773058873e+22,48,92.274886
-4.052253414293062e+22,48,92.554596
-4.178966350320137e+25,48,92.822177
-5.752496261332705e+24,48,93.090954
-3.6272020693546563e+24,48,93.362294
-2.3268778865126157e+23,48,93.639976
-7.701099849879985e+22,48,93.906641
-2.9657293976299474e+25,48,94.191734
-7.524936717043053e+23,48,94.462417
-3.495831240878369e+24,48,94.726552
-1.0239773408604945e+21,48,94.996414
-1.4947853479327013e+24,48,95.265815
-1.0388565965682409e+24,48,95.538699
-3.5952589967640226e+23,48,95.820482
-3.76454086164753e+23,48,96.089132
-7.115265385575672e+23,48,96.369422
-6.673139315457316e+24,48,96.639417
-1.3184971268146547e+23,48,96.909846
-4.128025172711373e+25,48,97.177364
-5.305776948671453e+24,48,97.449973
-1.066801017369036e+24,48,97.715901
-2.3307578972029978e+24,48,97.984453
-6.280968877078734e+23,48,98.253839
-1.6115035284651946e+23,48,98.54266
-1.0080976309029348e+24,48,98.817362
-3.0073533795915676e+25,48,99.098821
-1.8884231032409264e+21,48,99.380154
-1.2309918671463666e+25,48,99.647243
-3.003239531214483e+22,48,99.920991
-1.238448582979629e+22,48,100.211214
-1.734365839848562e+23,48,100.490407
-7.561396797276057e+24,48,100.770756
-8.943897588863355e+23,48,101.050418
-1.3385991001050642e+23,48,101.320643
-4.476578952443382e+23,48,101.589171
-3.387167484844958e+24,48,101.85136
-2.646801457552806e+24,48,102.118864
-1.3250140727796605e+25,48,102.384202
-1.3811579827310385e+25,48,102.648347
-3.193465020122598e+23,48,102.918025
-1.0554452019314393e+24,48,103.18729
-1.9929401874374406e+24,48,103.45581
-1.0725455565378874e+25,48,103.73961
-5.580557655019747e+24,48,104.01667
-1.9516934693167613e+25,48,104.284311
-2.3795304898242745e+25,48,104.552098
-7.270130405592056e+23,48,104.820384
-3.3999241309176977e+21,48,105.085074
-3.6940784095066564e+23,48,105.360888
-2.6482186316797565e+25,48,105.637532
-1.488824682447205e+22,48,105.909216
-5.9954008397136296e+23,48,106.181424
-4.707060613648636e+23,48,106.446968
-2.1972443482027208e+23,48,106.709703
-4.290435621425545e+24,48,106.979941
-8.968011261067121e+24,48,107.25004
-1.649433152037451e+24,48,107.524148
-1.1275153855146874e+24,48,107.797066
-5.601047482752566e+22,48,108.09041
-1.8327925658188762e+23,48,108.360026
-1.8203172269117712e+24,48,108.628727
-4.879703413155516e+21,48,108.894719
-8.955741121647639e+22,48,109.163037
-9.103095338898626e+25,48,109.432371
-6.828381608552401e+24,48,109.70104
-8.744469317287403e+23,48,109.973495
-2.8860932844154464e+24,48,110.244412
-9.535178792466676e+24,48,110.513475
-3.566413152231656e+24,48,110.777301
-7.677856955314689e+24,48,111.047241
-1.794162180626241e+24,48,111.309033
-8.22775908118213e+25,48,111.583506
-3.3817955727958114e+24,48,111.850661
-3.102395261883315e+23,48,112.135565
-1.8785598725189732e+24,48,112.402132
-3.9481204197729135e+25,48,112.673944
-6.223234969931709e+25,48,112.951731
-7.767449561411947e+24,48,113.226793
-3.521527033522575e+22,48,113.497267
-9.159725905226498e+24,48,113.766967
-7.667156086337179e+24,64,114.308118
-4.966509055809779e+22,48,114.585065
-2.195560607684398e+25,48,114.860362
-1.5548934929469922e+25,48,115.124605
-1.4580095732478025e+26,48,115.402488
-3.1185203484923183e+25,48,115.680917
-4.784128971666272e+22,48,115.94894
-1.0194432375971666e+23,48,116.217503
-6.393457871135937e+24,48,116.491467
-2.3094254610754145e+25,48,116.757803
-1.486372976365537e+24,48,117.020573
-3.2178631812310354e+24,48,117.284764
-1.800528286962214e+25,48,117.552235
-2.753363232029785e+25,48,117.845564
-2.3249276977862312e+24,48,118.124359
-2.7657768841129456e+24,48,118.395268
-1.525189997188167e+24,48,118.668044
-1.213032936165606e+23,48,118.942323
-7.201962288371913e+24,48,119.215507
-2.7911704060224084e+22,48,119.486503
-5.297661334784022e+25,48,119.75863
-6.686125456713707e+24,48,120.036683
-1.2979652446203401e+23,48,120.308008
-1.4916398960496447e+23,48,120.579803
-2.5147094908101663e+22,48,120.847795
-1.2547343294373808e+24,48,121.107121
-1.4658558544889547e+24,48,121.369443
-1.43346929671023e+25,48,121.634184
-1.139525269891327e+24,48,121.901005
-4.190562556209753e+25,48,122.165205
-4.811963901646488e+24,48,122.430488
-8.741495750909159e+24,48,122.69352
-6.914394518918511e+22,48,122.965049
-2.0094964089949613e+25,48,123.23472
-5.100218253642094e+22,48,123.503509
-2.878991249523402e+25,48,123.785947
-7.971757800112339e+23,48,124.055649
-1.6421905943343106e+24,48,124.324952
-3.956512634206848e+24,48,124.598749
-2.4401325760092516e+25,48,124.870336
-1.3994899769760415e+24,48,125.14402
-1.3358390924394025e+24,48,125.41148
-4.644672726104674e+24,48,125.676509
-3.467187701490274e+24,48,125.944884
-3.217824805403199e+24,48,126.210367
-1.069856853330659e+22,48,126.49646
-2.212910434067597e+25,48,126.769783
-4.4080886120877396e+23,48,127.032758
-2.879436486147301e+25,48,127.308111
-3.256329480333569e+23,48,127.578409
-2.135580615681553e+23,48,127.849033
-4.842776334118945e+24,48,128.126142
-7.255116486047421e+23,48,128.398073
-6.1837991095490964e+22,48,128.666871
-5.371876623991626e+23,48,128.939339
-1.0238943513005292e+23,48,129.2108
-7.194866736403112e+23,48,129.476809
-5.064015193736036e+24,48,129.755216
-3.535378400974708e+23,48,130.025052
-1.5563188729767733e+25,48,130.298603
-2.089854480565323e+24,48,130.581806
-6.784240590891304e+22,48,130.851448
-9.801598118587476e+24,48,131.12361
-8.952696545987137e+24,48,131.392892
-3.3275781428105104e+24,48,131.662934
-7.162329945508406e+24,48,131.931064
-3.6531599427411215e+22,48,132.197616
-1.3767779911235627e+23,48,132.480121
-2.6494045387163303e+24,48,132.752767
-8.262708343357325e+25,48,133.016827
-2.526531607206412e+24,48,133.279721
-1.2974526754385347e+25,48,133.546887
-1.0090427208272495e+24,48,133.815214
-3.2575922614579285e+24,48,134.089515
-1.2127776138741234e+24,48,134.355103
-3.406638648602242e+21,48,134.629764
-1.441651489142853e+25,48,134.899446
-6.103758351686329e+22,48,135.189824
-7.814349093007982e+25,48,135.456686
-1.652195111493809e+24,48,135.725205
-6.085558182654282e+25,48,136.00376
-1.6765994674910277e+25,48,136.274643
-7.648214211865092e+23,48,136.538674
-1.5716031729468267e+24,48,136.806627
-5.85113459985242e+22,48,137.084516
-1.077714885728077e+25,48,137.36385
-3.142756541838154e+24,48,137.651674
-2.1980795392038877e+23,48,137.926167
-2.7666225057436273e+24,48,138.198896
-3.157187051116979e+23,48,138.473298
-8.030681272268415e+24,48,138.748111
-1.4375460411083577e+24,48,139.019106
-3.700026537818686e+19,48,139.290686
-3.0537210849514593e+21,48,139.56019
-1.408356593210757e+24,48,139.82866
-1.910507573184394e+23,48,140.093773
-1.4925623982264202e+23,48,140.366628
-6.818520156274308e+23,48,140.636678
-3.8765300816232046e+24,48,140.905873
-8.897817234576824e+23,48,141.184447
-4.426512119683039e+22,48,141.466781
-3.706556689446554e+24,48,141.739971
-9.24572104891447e+23,48,142.011722
-3.054905650598125e+24,48,142.292434
-5.8067409200963255e+23,48,142.575581
-1.7967754448211e+25,48,142.844963
-3.1221018098617236e+25,48,143.121989
-1.7263249846890402e+23,48,143.39409
-1.5244741454536577e+25,48,143.669142
-5.8944237721200064e+23,48,143.938581
-1.5455622307527914e+26,48,144.213514
-3.348180298682065e+23,48,144.483125
-4.024012863826072e+25,48,144.751754
-2.6223550830374266e+23,48,145.020406
-9.667647016602737e+24,48,145.29854
-8.04071516404209e+25,48,145.562943
-2.48188080634741e+22,48,145.832255
-2.0424787626476305e+22,48,146.118036
-2.375722630881164e+24,48,146.394753
-3.8578503123482215e+25,48,146.664153
-4.826037080389401e+22,48,146.935083
-1.7546809562506136e+22,48,147.209345
-9.750826096979582e+22,48,147.485042
-6.007412145586591e+24,48,147.772451
-9.466198710768306e+23,48,148.037145
-9.78706864368493e+23,48,148.310946
-8.447780846526584e+24,48,148.580206
-4.930314529295834e+23,48,148.845695
-2.7660792804191854e+23,48,149.109879
-7.22650746764206e+22,48,149.374049
-7.125825797210966e+22,48,149.64834
-4.4960345596505054e+21,48,149.924814
-1.9945367600397413e+24,48,150.197242
-2.4647907677487776e+24,48,150.467586
-1.0678989151241655e+25,48,150.74367
-2.5393085699461048e+25,48,151.029421
-6.013750615852379e+24,48,151.305113
-1.8430957894161096e+24,48,151.578582
-2.2508929949935242e+23,48,151.874951
-2.7999070701676535e+23,48,152.142593
-3.3056023405945703e+22,48,152.413625
-1.2041993517146872e+25,48,152.680974
-3.371998748970137e+24,48,152.949785
-1.3767876353889032e+25,48,153.219523
-4.832454264480106e+24,48,153.488004
-3.772758294817211e+24,48,153.784453
-2.8342049486505423e+23,48,154.059397
-4.1940775517562555e+23,48,154.325109
-1.7830980515894875e+25,48,154.591231
-9.921718075614995e+24,48,154.85104
-9.616987455339153e+24,48,155.112637
-8.486168471953e+22,48,155.371049
-1.6834334640080628e+23,48,155.641169
-1.2590676219266496e+24,48,155.905823
-4.830895140076487e+24,48,156.169995
-2.3117378545353868e+24,48,156.44034
-3.7347807970608244e+22,48,156.706914
-3.77760458644866e+23,48,156.974998
-2.4527659878611215e+23,48,157.24287
-1.274557257014408e+25,48,157.527807
-4.526610262882856e+23,48,157.793937
-5.8549877041969647e+23,48,158.065599
-4.844938669733657e+25,48,158.330293
-1.4473417127164613e+25,48,158.603474
-5.107647073104057e+25,48,158.873984
-2.2328479511990212e+23,48,159.145445
-2.5539719019364355e+23,48,159.412764
-1.241256239413481e+24,48,159.684813
-3.2913064436556054e+25,48,159.962949
-4.8560069006083065e+23,48,160.231899
-1.5759012625339055e+24,48,160.512585
-3.947125677574438e+23,48,160.795927
-1.422083998896953e+24,48,161.073014
-3.417169265005753e+24,48,161.344838
-3.790737729687984e+23,48,161.610668
-4.177806675863783e+23,48,161.886852
-1.872394750204545e+23,48,162.161549
-1.0081506985992159e+25,48,162.437498
-3.3562173908665885e+23,48,162.706371
-1.4034803106412572e+23,48,162.974266
-6.293263776029677e+22,48,163.240998
-1.6175912519863036e+24,48,163.519234
-1.0305392565514764e+24,48,163.783384
-1.699814773583001e+24,48,164.058714
-1.3822209990836913e+23,48,164.328209
-1.9977169262777683e+24,48,164.605501
-3.9145632622331076e+23,48,164.879776
-2.4057243529416212e+25,48,165.153405
-2.6656276257827724e+23,48,165.427083
-1.7585394230308086e+24,48,165.695531
-4.468983985154254e+23,48,165.960322
-1.1149176129807457e+24,48,166.237489
-6.518684784269892e+22,48,166.503208
-1.9389876427235221e+24,48,166.782172
-1.716028745153746e+23,48,167.058473
-2.537821881172013e+24,48,167.326432
-6.67490751015179e+23,48,167.606045
-2.7938756390955705e+23,48,167.876795
-9.189709928332639e+23,48,168.143629
-4.241742190634281e+25,48,168.404291
-1.675274423764656e+24,48,168.679285
-8.492105917874052e+24,48,168.943641
-1.4963275449177052e+24,48,169.209239
-3.077165667802229e+23,48,169.485992
-1.200847945265447e+24,48,169.764957
-7.099059297900895e+24,48,170.035031
-2.9861463012356105e+24,48,170.309632
-1.875242622107552e+25,48,170.587938
-8.491213122425984e+23,64,171.144356
-3.1887216135242625e+24,48,171.421973
-5.2494168208675e+22,48,171.690421
-6.059182181160321e+23,48,171.958739
-3.013167241128003e+24,48,172.228439
-3.593364173522464e+25,48,172.496911
-2.34237540695425e+22,48,172.774797
-8.676126154818021e+24,48,173.037874
-6.959620353233966e+22,48,173.317579
-3.2246342717872516e+23,48,173.60427
-1.6514142065244776e+23,48,173.881407
-5.5003370882499966e+23,48,174.160094
-1.1542515535964541e+24,48,174.427121
-1.373426227445356e+23,48,174.697852
-1.2533973950083852e+24,48,174.968095
-5.12792934532694e+23,48,175.236334
-1.567889576240889e+24,48,175.500805
-3.613760504730217e+23,48,175.768849
-2.563573742679065e+24,48,176.034504
-2.8595832670188095e+23,48,176.300822
-2.0155268307472927e+25,48,176.567908
-1.3365780825436917e+24,48,176.82816
-7.881742879426987e+23,48,177.09978
-6.677322886866704e+23,48,177.379921
-3.386540450151938e+23,48,177.656697
-3.761151777782193e+24,48,177.930583
-1.7318562188571764e+25,48,178.203101
-2.8624523458800797e+24,48,178.472323
-5.094519901671143e+23,48,178.744608
-2.459752949944306e+22,48,179.010872
-2.909468223341886e+24,48,179.281698
-9.17940964162953e+22,48,179.546361
-1.5476870330496066e+25,48,179.814291
-1.2960951917452166e+22,48,180.079946
-8.869244345699966e+23,48,180.356416
-9.995390110191277e+23,48,180.624907
-1.1330310840263409e+24,48,180.897637
-8.223206914280196e+24,48,181.180847
-4.1814990974033487e+23,48,181.46729
-3.228169441627006e+25,48,181.740108
-2.752082425697899e+25,48,182.014765
-7.440219005570269e+24,48,182.2858
-4.980298833587391e+24,48,182.559385
-1.3068070849344059e+25,48,182.831853
-5.353956043283205e+24,48,183.094266
-5.660359479655836e+22,48,183.366914
-5.233768683323341e+23,48,183.628574
-6.966471591558151e+23,48,183.903059
-9.107602697195779e+24,48,184.170239
-1.1105954880657506e+23,48,184.445111
-2.8256882575642278e+25,48,184.724888
-9.037436461946984e+24,48,185.038422
-2.857340769928262e+24,48,185.3146
-7.261067998326707e+24,48,185.597302
-3.6884355483151564e+23,48,185.878818
-2.1046815788035156e+24,48,186.162088
-2.4137745981322003e+23,48,186.440157
-1.8068942710288373e+24,48,186.721891
-4.655478479756333e+24,48,186.998514
-5.380318103310558e+23,48,187.274978
-6.581408772929506e+25,48,187.55189
-1.3376464032797729e+22,48,187.834481
-2.497059674657662e+24,48,188.106642
-2.0858324306072368e+24,48,188.372423
-3.3211722926000947e+24,48,188.644276
-1.1817041988529904e+23,48,188.929307
-3.3328923931728625e+24,48,189.210838
-3.1889344765213206e+24,48,189.497006
-8.587765461811295e+23,48,189.774025
-1.5641354828972362e+24,48,190.050177
-6.479323533148622e+24,48,190.328398
-2.099640609772122e+23,48,190.600488
-4.0395505278080964e+24,48,190.881095
-3.350115160709228e+25,48,191.150349
-1.8913098666347598e+26,48,191.421101
-1.0501771530470485e+24,48,191.702038
-4.0217947707105735e+23,48,191.972587
-2.337577082440564e+24,48,192.244458
-1.0835730137273027e+24,48,192.523404
-8.716627781473936e+24,48,192.803682
-3.729359884649491e+24,48,193.077595
-3.300783776686842e+24,48,193.340793
-1.5029909963745052e+24,48,193.607814
-7.888951654344709e+23,48,193.881252
-3.062275487649866e+23,48,194.149096
-1.1359124786020734e+24,48,194.424037
-5.428188052394354e+23,48,194.695484
-9.239101635647419e+21,48,194.963647
-8.287948891269299e+24,48,195.23397
-9.532548476659437e+24,48,195.501183
-2.6497090466799538e+23,48,195.767954
-2.3947387293123875e+23,48,196.038365
-6.987975987401902e+24,48,196.313918
